Run,AE1,AE2,AE3,AE4,OIL,WATER,CO,CO2,VEL
7.7100000000000000e+02,2.1847342498539132e+04,6.5309798523617268e+04,8.0650446409458731e+04,8.2470971901925412e+04,4.5948000000000000e-01,1.0556000000000001e+00,1.6563000000000000e-01,1.6572000000000001e-01,9.0909090909090906e-01
7.7200000000000000e+02,2.0631150041742003e+04,7.8703120748598565e+04,1.0010665842894628e+05,8.6300217375762077e+04,4.1113000000000000e-01,1.0882000000000001e+00,1.8851999999999999e-01,1.8859000000000001e-01,9.1060606060606064e-01
7.7300000000000000e+02,2.2810655760099260e+04,6.8741895294942238e+04,8.7136678634129086e+04,8.1713218776257374e+04,4.6259000000000000e-01,1.0546000000000000e+00,1.6474000000000000e-01,1.6480000000000000e-01,8.0303030303030309e-01
7.7400000000000000e+02,2.7505609306972383e+04,5.8522508659932122e+04,1.0015798537234080e+05,7.3174772595832430e+04,5.2171999999999996e-01,1.0069999999999999e+00,1.3691999999999999e-01,1.3691999999999999e-01,5.0000000000000000e-01
7.7500000000000000e+02,2.1454013780197205e+04,7.3666419486983243e+04,9.2552826036357525e+04,7.8092566655459930e+04,4.3664999999999998e-01,1.0705000000000000e+00,1.7657000000000000e-01,1.7663999999999999e-01,9.0909090909090906e-01
7.7600000000000000e+02,2.7160286926646393e+04,6.8159642308512281e+04,7.8799471665453675e+04,9.2828603154729994e+04,5.0915999999999995e-01,1.0200000000000000e+00,1.4097999999999999e-01,1.4108999999999999e-01,5.0454545454545441e-01
7.7700000000000000e+02,2.6822384711107028e+04,7.7601986900669785e+04,8.6887731608301372e+04,8.7938639199494472e+04,4.8644999999999999e-01,1.0388999999999999e+00,1.4771000000000001e-01,1.4788000000000001e-01,3.8181818181818183e-01
7.7800000000000000e+02,2.1268145560684436e+04,5.5082409089108689e+04,9.6382712069304922e+04,7.6750109271393070e+04,4.9724000000000002e-01,1.0178000000000000e+00,1.4912000000000000e-01,1.4912000000000000e-01,9.0909090909090895e-01
7.7900000000000000e+02,2.1674483495567129e+04,6.4209341835594001e+04,1.0099324296213723e+05,7.2764623750390165e+04,4.6009000000000000e-01,1.0483000000000000e+00,1.6420000000000001e-01,1.6420000000000001e-01,9.1060606060606064e-01
7.8000000000000000e+02,2.6165542616711267e+04,6.1320293254435892e+04,7.8762000888776500e+04,8.9581666860898753e+04,5.0499000000000005e-01,1.0199000000000000e+00,1.4305999999999999e-01,1.4310000000000000e-01,5.7878787878787863e-01
7.8100000000000000e+02,2.5107132261174120e+04,5.9030111377189707e+04,7.7569667190277833e+04,1.0714804253205912e+05,4.9847999999999998e-01,1.0202000000000000e+00,1.4579000000000000e-01,1.4582000000000001e-01,7.0606060606060617e-01
7.8200000000000000e+02,2.3857769290416272e+04,6.1758015892904928e+04,1.0386960091183652e+05,1.0425491390345943e+05,4.8605999999999999e-01,1.0289999999999999e+00,1.5262999999999999e-01,1.5262999999999999e-01,7.7121212121212135e-01
7.8300000000000000e+02,2.0148234386488977e+04,5.3648221879961398e+04,9.4911731716034396e+04,1.0323816440075544e+05,4.9703000000000003e-01,1.0188999999999999e+00,1.4940999999999999e-01,1.4940999999999999e-01,9.1060606060606064e-01
7.8400000000000000e+02,1.9488432770509557e+04,5.4645815776300820e+04,9.0936808390042221e+04,9.3755286202727817e+04,4.9423000000000000e-01,1.0201000000000000e+00,1.5085999999999999e-01,1.5085999999999999e-01,9.0454545454545443e-01
7.8500000000000000e+02,2.3151178176129768e+04,5.3801198429700009e+04,9.4112667725584120e+04,1.0605673351421129e+05,5.0283999999999995e-01,1.0138000000000000e+00,1.4605000000000001e-01,1.4605000000000001e-01,9.0606060606060612e-01
7.8600000000000000e+02,2.6436535399470798e+04,5.6635808927642720e+04,8.2409926941738187e+04,8.0709725902561229e+04,5.1188999999999996e-01,1.0063000000000000e+00,1.3961999999999999e-01,1.3961999999999999e-01,5.7575757575757580e-01
7.8700000000000000e+02,2.3555066450533683e+04,7.0021086482336905e+04,8.0528318173125372e+04,1.0073310171102564e+05,4.6695999999999999e-01,1.0503000000000000e+00,1.6161000000000000e-01,1.6177000000000000e-01,7.5000000000000000e-01
7.8800000000000000e+02,2.5719902965885678e+04,7.4533272726398369e+04,8.2288445134510999e+04,7.3954704740399175e+04,4.8620000000000002e-01,1.0310999999999999e+00,1.5046000000000001e-01,1.5068000000000001e-01,5.7575757575757580e-01
7.8900000000000000e+02,2.4920082476208867e+04,8.0210482226947090e+04,7.5686676981646044e+04,7.6088388192193685e+04,4.6388000000000001e-01,1.0520000000000000e+00,1.5986000000000000e-01,1.6139000000000001e-01,5.6060606060606066e-01
7.9000000000000000e+02,2.6798453918156200e+04,6.6508407073984476e+04,9.9813208320292368e+04,1.0115689691175139e+05,5.0704000000000005e-01,1.0213000000000001e+00,1.4227000000000001e-01,1.4227999999999999e-01,5.3484848484848480e-01
7.9100000000000000e+02,2.0118187807282531e+04,6.0224956160783775e+04,7.1896609447854426e+04,9.3922612432339622e+04,4.7304000000000002e-01,1.0330999999999999e+00,1.5912000000000001e-01,1.5925000000000000e-01,8.9848484848484855e-01
7.9200000000000000e+02,2.5550538348957496e+04,6.7296517588220944e+04,7.0971253095689506e+04,1.0765387013640752e+05,4.9236999999999997e-01,1.0283000000000000e+00,1.4835999999999999e-01,1.4871999999999999e-01,6.2121212121212122e-01
7.9300000000000000e+02,2.3008647298533167e+04,6.2497532650558991e+04,7.6085909898057726e+04,9.4522910214558215e+04,4.7699999999999998e-01,1.0344000000000000e+00,1.5672000000000000e-01,1.5681000000000000e-01,9.0757575757575770e-01
7.9400000000000000e+02,2.3691240461818204e+04,7.3726408305281919e+04,7.5373157992180495e+04,8.4844339077684912e+04,4.6422999999999998e-01,1.0424000000000000e+00,1.6128999999999999e-01,1.6192999999999999e-01,7.3181818181818170e-01
7.9500000000000000e+02,1.9724347362264536e+04,7.6396285160572661e+04,8.1825440910791891e+04,8.1907073742432316e+04,4.1166999999999998e-01,1.0940000000000001e+00,1.8958000000000000e-01,1.9020999999999999e-01,9.0909090909090895e-01
7.9600000000000000e+02,1.8455300952677469e+04,7.5091240758948945e+04,8.7409289965849981e+04,9.1362342287668362e+04,4.0133999999999997e-01,1.1040000000000001e+00,1.9499000000000000e-01,1.9527000000000000e-01,9.1060606060606064e-01
7.9700000000000000e+02,2.6412395226516186e+04,7.2972207640260807e+04,9.3383007608619591e+04,7.8437800522933496e+04,4.9430000000000002e-01,1.0275000000000001e+00,1.4616000000000001e-01,1.4618999999999999e-01,5.4545454545454541e-01
7.9800000000000000e+02,2.3464557264846313e+04,7.9324652108837647e+04,9.0860758519520474e+04,1.0110854551508595e+05,4.4710000000000000e-01,1.0569000000000000e+00,1.6914000000000001e-01,1.6932000000000000e-01,6.8636363636363640e-01
7.9900000000000000e+02,2.7457697664743690e+04,7.7342775197554336e+04,7.7484295108958904e+04,7.3246682207248799e+04,4.2895000000000000e-01,1.0707000000000000e+00,1.5290000000000001e-01,1.7770000000000000e-01,2.6969696969696971e-01
8.0000000000000000e+02,2.2550338880909203e+04,5.3969694121652938e+04,8.6579876219651822e+04,1.0624309526623662e+05,5.0119999999999998e-01,1.0137000000000000e+00,1.4681000000000000e-01,1.4681000000000000e-01,9.0454545454545443e-01
8.0100000000000000e+02,2.0690360964089989e+04,6.3956131054858379e+04,8.5100168174911887e+04,1.0191191345096545e+05,4.5326000000000000e-01,1.0523000000000000e+00,1.6782000000000000e-01,1.6786000000000001e-01,9.0606060606060612e-01
8.0200000000000000e+02,2.5986750740622090e+04,6.5740362809669794e+04,8.3319605948168726e+04,1.0533126754226282e+05,4.9593999999999999e-01,1.0299000000000000e+00,1.4595000000000000e-01,1.4599000000000001e-01,5.8030303030303032e-01
8.0300000000000000e+02,2.5215761372550733e+04,7.3368566367731735e+04,1.0314205996542098e+05,9.0363589395565708e+04,4.8126000000000002e-01,1.0330999999999999e+00,1.5309000000000000e-01,1.5310000000000001e-01,6.1363636363636354e-01
8.0400000000000000e+02,2.5685288501050105e+04,6.5718249862418772e+04,9.9721954764214432e+04,8.6055509860649923e+04,4.9162000000000000e-01,1.0335000000000001e+00,1.4742000000000000e-01,1.4743000000000001e-01,6.0303030303030314e-01
8.0500000000000000e+02,2.5193063905857838e+04,7.9768553337029647e+04,8.8315467037528855e+04,8.7476950861551886e+04,4.5979999999999999e-01,1.0555000000000001e+00,1.6106000000000001e-01,1.6130000000000000e-01,4.0151515151515144e-01
8.0600000000000000e+02,2.0305854359796329e+04,6.2267156969984797e+04,7.3880457642603855e+04,8.5507561952716031e+04,4.5582000000000000e-01,1.0488999999999999e+00,1.6628999999999999e-01,1.6646000000000000e-01,9.0151515151515149e-01
8.0700000000000000e+02,2.1435116608033131e+04,6.2768418614815804e+04,9.8599159795749001e+04,9.1140671312552324e+04,4.6344000000000002e-01,1.0429999999999999e+00,1.6331999999999999e-01,1.6331999999999999e-01,9.0757575757575748e-01
8.0800000000000000e+02,2.3194322846281706e+04,7.4351500200842216e+04,7.4209196977299245e+04,9.4516205469030901e+04,4.5660000000000001e-01,1.0471999999999999e+00,1.6478000000000001e-01,1.6564999999999999e-01,7.5454545454545463e-01
8.0900000000000000e+02,2.1589167907065028e+04,6.2567799540508655e+04,9.0111579718334135e+04,1.0310175507811617e+05,4.6575000000000000e-01,1.0391999999999999e+00,1.6209000000000001e-01,1.6209999999999999e-01,9.0454545454545443e-01
8.1000000000000000e+02,2.0226780263970006e+04,7.1621685827096982e+04,1.0156409798430253e+05,7.9169658538282296e+04,4.2964999999999998e-01,1.0790999999999999e+00,1.8104000000000001e-01,1.8106000000000000e-01,9.0909090909090906e-01
8.1100000000000000e+02,2.1144214178435839e+04,6.6906743243058445e+04,1.0114664810896380e+05,9.0050925235269533e+04,4.4995000000000002e-01,1.0622000000000000e+00,1.7061999999999999e-01,1.7063000000000000e-01,9.0606060606060590e-01
8.1200000000000000e+02,2.0948356199756570e+04,6.7910079188271571e+04,9.0098734382497452e+04,8.6860958461958115e+04,4.4581999999999999e-01,1.0670999999999999e+00,1.7297999999999999e-01,1.7302999999999999e-01,9.0757575757575770e-01
8.1300000000000000e+02,1.8535825697806395e+04,7.2434096731877231e+04,8.7736150302044683e+04,8.5725579543370564e+04,4.1143999999999997e-01,1.0914999999999999e+00,1.8936000000000000e-01,1.8953000000000000e-01,9.0606060606060590e-01
8.1400000000000000e+02,1.8997370120839467e+04,6.3209942945715200e+04,7.8198793488628493e+04,7.9326145904002915e+04,4.4330000000000003e-01,1.0595000000000001e+00,1.7261000000000001e-01,1.7274000000000000e-01,9.0303030303030285e-01
8.1500000000000000e+02,2.5886772165110822e+04,6.4144047108305065e+04,7.1875130980152288e+04,8.5501856817808875e+04,4.9704999999999999e-01,1.0269999999999999e+00,1.4538999999999999e-01,1.4557999999999999e-01,5.9545454545454546e-01
8.1600000000000000e+02,2.5529946432242607e+04,5.8029976239336822e+04,1.0192766139628307e+05,8.3491408145132387e+04,5.0255000000000005e-01,1.0146999999999999e+00,1.4351000000000000e-01,1.4351000000000000e-01,6.9848484848484849e-01
8.1700000000000000e+02,2.1433972948212326e+04,5.9073515958548916e+04,9.6852515773293460e+04,7.4519033362301707e+04,4.8282999999999998e-01,1.0261000000000000e+00,1.5436000000000000e-01,1.5436000000000000e-01,9.0454545454545443e-01
8.1800000000000000e+02,2.7140312321725251e+04,5.7840022235504533e+04,8.0025605324035132e+04,9.6736648130530200e+04,5.1873000000000002e-01,1.0073000000000001e+00,1.3793000000000000e-01,1.3794000000000001e-01,5.2424242424242429e-01
8.1900000000000000e+02,1.9698578377467678e+04,6.7323922232956000e+04,9.5246442455295764e+04,1.0543842488231478e+05,4.3596000000000001e-01,1.0791999999999999e+00,1.7835000000000001e-01,1.7838000000000001e-01,9.0606060606060612e-01
8.2000000000000000e+02,2.5135355420149594e+04,7.3695926955781702e+04,8.4256186108692666e+04,8.0621701041163789e+04,4.8028999999999999e-01,1.0342000000000000e+00,1.5357999999999999e-01,1.5373000000000001e-01,6.1818181818181805e-01
8.2100000000000000e+02,2.3191824370763959e+04,5.9471273250918617e+04,9.9483576636456142e+04,9.5865584725846595e+04,4.8702000000000001e-01,1.0248999999999999e+00,1.5200000000000000e-01,1.5200000000000000e-01,9.0909090909090906e-01
8.2200000000000000e+02,2.5909364623531386e+04,7.4875919682748892e+04,8.6418682124311657e+04,8.3142899256044679e+04,4.8751000000000000e-01,1.0306999999999999e+00,1.4982000000000001e-01,1.4993999999999999e-01,5.6363636363636360e-01
8.2300000000000000e+02,2.4725729077126423e+04,8.0047639586851132e+04,9.6947685654943969e+04,1.0186491048210693e+05,4.5397999999999999e-01,1.0590999999999999e+00,1.6372999999999999e-01,1.6381000000000001e-01,5.6212121212121213e-01
8.2400000000000000e+02,2.4895979842142871e+04,6.9555016019759671e+04,9.6350594202888969e+04,8.9881999337708592e+04,4.8082999999999998e-01,1.0402000000000000e+00,1.5376999999999999e-01,1.5379000000000001e-01,6.5303030303030307e-01
8.2500000000000000e+02,2.6359220416910961e+04,5.5423142202668249e+04,1.0389910790745475e+05,7.5555227230956007e+04,5.1214000000000004e-01,1.0041000000000000e+00,1.4035000000000000e-01,1.4035000000000000e-01,7.0757575757575752e-01
8.2600000000000000e+02,2.3432189195388528e+04,6.4399593560651512e+04,7.3746405439006398e+04,9.8069982137302402e+04,4.7399000000000002e-01,1.0422000000000000e+00,1.5708000000000000e-01,1.5726999999999999e-01,7.8484848484848480e-01
8.2700000000000000e+02,2.4045877601237295e+04,7.4583547559484083e+04,8.9831720385457535e+04,1.0120748971344922e+05,4.6617999999999998e-01,1.0419000000000000e+00,1.6081999999999999e-01,1.6091000000000000e-01,6.9545454545454544e-01
8.2800000000000000e+02,2.3706337914217111e+04,7.8899982394956605e+04,1.0050082521295871e+05,9.0273679486011679e+04,4.5201000000000002e-01,1.0544000000000000e+00,1.6738000000000000e-01,1.6742000000000001e-01,6.8030303030303019e-01
8.2900000000000000e+02,2.5657173118114639e+04,6.6277221176111954e+04,9.9008059447095424e+04,8.3609337170230297e+04,4.9208000000000002e-01,1.0342000000000000e+00,1.4802000000000001e-01,1.4802000000000001e-01,5.9393939393939388e-01
8.3000000000000000e+02,2.7380548124091671e+04,6.1056055879052248e+04,7.2549078168435008e+04,9.9044049811392280e+04,5.1436000000000004e-01,1.0099000000000000e+00,1.3694000000000001e-01,1.3702000000000000e-01,5.0303030303030305e-01
8.3100000000000000e+02,2.6046935308914351e+04,7.8318660901274314e+04,8.1445850267950504e+04,1.0094649345254565e+05,4.8066999999999999e-01,1.0407000000000000e+00,1.5248999999999999e-01,1.5292000000000000e-01,4.9393939393939396e-01
8.3200000000000000e+02,2.3351903066365216e+04,6.6016302759325437e+04,9.8726258779913449e+04,1.0626863422289235e+05,4.7138000000000002e-01,1.0422000000000000e+00,1.5862000000000001e-01,1.5862000000000001e-01,7.7878787878787881e-01
8.3300000000000000e+02,1.9101710582845903e+04,7.2592384520233711e+04,7.8222425534294569e+04,8.6360240077884431e+04,4.1788999999999998e-01,1.0891999999999999e+00,1.8676000000000001e-01,1.8737999999999999e-01,9.0606060606060612e-01
8.3400000000000000e+02,2.0866744727540805e+04,7.5911356884760360e+04,1.0483808336211715e+05,9.5391035379167035e+04,4.2381000000000002e-01,1.0791999999999999e+00,1.8301000000000001e-01,1.8303000000000000e-01,9.0909090909090906e-01
8.3500000000000000e+02,2.4876366045607279e+04,7.8585725705562698e+04,9.4067839182433090e+04,9.2460741072117919e+04,4.6744999999999998e-01,1.0448999999999999e+00,1.5917999999999999e-01,1.5926000000000001e-01,6.1212121212121218e-01
8.3600000000000000e+02,2.1903797269463648e+04,7.0606730192919305e+04,8.2713001738288775e+04,8.6674300018052585e+04,4.5017000000000001e-01,1.0624000000000000e+00,1.7093000000000000e-01,1.7110000000000000e-01,9.1060606060606064e-01
8.3700000000000000e+02,2.1792037456897273e+04,6.6153086778461584e+04,8.7619484514938667e+04,1.0477928816635357e+05,4.5804000000000000e-01,1.0530999999999999e+00,1.6642000000000001e-01,1.6646000000000000e-01,9.0757575757575748e-01
8.3800000000000000e+02,2.0299165403079038e+04,6.2674578497433860e+04,9.0094396769592509e+04,8.9529567819467251e+04,4.5556999999999997e-01,1.0482000000000000e+00,1.6732000000000000e-01,1.6733000000000001e-01,9.0757575757575748e-01
8.3900000000000000e+02,2.0812414668352059e+04,6.9133104807143594e+04,1.0074146946414013e+05,7.4194208005841720e+04,4.4008000000000003e-01,1.0708000000000000e+00,1.7494999999999999e-01,1.7496999999999999e-01,9.0757575757575748e-01
8.4000000000000000e+02,2.2456063514157860e+04,5.5858114435843825e+04,8.9713316539900494e+04,9.1415180890496515e+04,4.9806000000000000e-01,1.0160000000000000e+00,1.4815000000000000e-01,1.4815000000000000e-01,9.0606060606060612e-01
8.4100000000000000e+02,2.5466132682495969e+04,5.9846819294931542e+04,9.0557660987026422e+04,8.8523059205604965e+04,5.0170999999999999e-01,1.0190999999999999e+00,1.4495000000000000e-01,1.4495000000000000e-01,6.6969696969696957e-01
8.4200000000000000e+02,2.6321030000593917e+04,7.1310407331212948e+04,8.2385770813795854e+04,8.4498706724179763e+04,4.9419999999999997e-01,1.0273000000000001e+00,1.4574999999999999e-01,1.4587000000000000e-01,5.3939393939393931e-01
8.4300000000000000e+02,2.0734206541293206e+04,7.9127754296007042e+04,8.0437034643837746e+04,7.7702618800018608e+04,4.1604999999999998e-01,1.0852999999999999e+00,1.8597000000000000e-01,1.8697000000000000e-01,9.1060606060606064e-01
8.4400000000000000e+02,2.1723932921889249e+04,7.3475659689259686e+04,9.4706500351030118e+04,9.7232118223358673e+04,4.4019000000000003e-01,1.0750000000000000e+00,1.7588999999999999e-01,1.7594000000000001e-01,9.0909090909090906e-01
8.4500000000000000e+02,1.8457277244185814e+04,6.3632462114192538e+04,1.0155234667524305e+05,8.3460413810781087e+04,4.3730000000000002e-01,1.0646000000000000e+00,1.7510999999999999e-01,1.7512000000000000e-01,9.0757575757575770e-01
8.4600000000000000e+02,2.3893162893576242e+04,6.1580910890258150e+04,7.4375503345000470e+04,8.5980804071654042e+04,4.8748999999999998e-01,1.0266000000000000e+00,1.5215999999999999e-01,1.5226000000000001e-01,7.7575757575757576e-01
8.4700000000000000e+02,2.5922727244559566e+04,7.9895508873721148e+04,1.0016964423505042e+05,7.5017551755456210e+04,2.0449000000000001e-01,1.2521000000000000e+00,2.5374000000000002e-01,3.2654000000000000e-01,2.9545454545454541e-01
8.4800000000000000e+02,2.1506950311101544e+04,5.9928261658773437e+04,8.1123188577625973e+04,1.0744014259707660e+05,4.7886000000000001e-01,1.0294000000000001e+00,1.5623999999999999e-01,1.5626999999999999e-01,8.9848484848484844e-01
8.4900000000000000e+02,2.3443908199559031e+04,7.3679933750698634e+04,9.9464810715343119e+04,7.8008029451533017e+04,4.6105000000000002e-01,1.0502000000000000e+00,1.6442999999999999e-01,1.6445000000000001e-01,7.2424242424242424e-01
8.5000000000000000e+02,2.6708498005464171e+04,5.6417326625635462e+04,9.6078258375425328e+04,9.8257389762164588e+04,5.1448000000000005e-01,1.0044000000000000e+00,1.3850999999999999e-01,1.3850999999999999e-01,5.4090909090909089e-01
8.5100000000000000e+02,2.5000720339414624e+04,5.7175971375218549e+04,8.5602614983069390e+04,9.0316340323724537e+04,5.0134999999999996e-01,1.0125999999999999e+00,1.4505000000000001e-01,1.4505999999999999e-01,7.6666666666666672e-01
8.5200000000000000e+02,2.3280510675531958e+04,7.6640416768091120e+04,9.3720371875189099e+04,1.0101017731661108e+05,4.5245000000000002e-01,1.0522000000000000e+00,1.6764999999999999e-01,1.6772000000000001e-01,7.2424242424242413e-01
8.5300000000000000e+02,2.3287434399018952e+04,7.9218008474833550e+04,7.2333693060976308e+04,9.1494648988198212e+04,4.5233000000000001e-01,1.0551999999999999e+00,1.6702000000000000e-01,1.6928000000000001e-01,7.3484848484848475e-01
8.5400000000000000e+02,2.0991275160150661e+04,6.6488129014595805e+04,9.3970232347208163e+04,7.9497301996682916e+04,4.4900000000000001e-01,1.0629000000000000e+00,1.7077999999999999e-01,1.7080000000000001e-01,9.0757575757575748e-01
8.5500000000000000e+02,2.3995081095065409e+04,6.2341521419697223e+04,1.0082965208266328e+05,7.6802206080993303e+04,4.8614000000000002e-01,1.0308999999999999e+00,1.5273000000000000e-01,1.5273000000000000e-01,7.6060606060606062e-01
8.5600000000000000e+02,1.9342151666963509e+04,7.9304333003989377e+04,7.5351569988617732e+04,7.7491370919436231e+04,4.0703000000000000e-01,1.0959000000000001e+00,1.9145000000000001e-01,1.9384000000000001e-01,9.0909090909090906e-01
8.5700000000000000e+02,1.9831083810120977e+04,5.6000459998439874e+04,8.5904859649109509e+04,9.6080244941170356e+04,4.9136000000000002e-01,1.0232000000000001e+00,1.5190000000000001e-01,1.5190999999999999e-01,9.0606060606060612e-01
8.5800000000000000e+02,2.6047975473945215e+04,7.4778301669287524e+04,9.4944882122719573e+04,8.9013510181504113e+04,4.8797000000000001e-01,1.0336000000000001e+00,1.4937000000000000e-01,1.4940000000000001e-01,5.4696969696969699e-01
8.5900000000000000e+02,2.4919011002040887e+04,7.9275994091343091e+04,8.7702144680428028e+04,8.2981912151429235e+04,4.6544999999999997e-01,1.0476000000000001e+00,1.5980000000000000e-01,1.6003000000000001e-01,5.8030303030303032e-01
8.6000000000000000e+02,2.5666262890978112e+04,5.9935170624153900e+04,7.8200599164556595e+04,8.8729178349914728e+04,5.0365000000000004e-01,1.0192000000000001e+00,1.4441000000000001e-01,1.4444000000000001e-01,6.3787878787878793e-01
8.6100000000000000e+02,2.4098358571186749e+04,7.0090827924489917e+04,7.4291836554461741e+04,7.6456567019779628e+04,4.7474000000000000e-01,1.0416000000000001e+00,1.5756999999999999e-01,1.5798000000000001e-01,7.2121212121212119e-01
8.6200000000000000e+02,2.1017022719921522e+04,7.3317639222939935e+04,8.4395783604406315e+04,1.0184334813765771e+05,4.3362000000000001e-01,1.0751999999999999e+00,1.7898000000000000e-01,1.7921000000000001e-01,9.0909090909090928e-01
8.6300000000000000e+02,2.7003049867657603e+04,6.4294986438742744e+04,7.1827398304570146e+04,9.2562699680584978e+04,5.1190999999999998e-01,1.0164000000000000e+00,1.4036999999999999e-01,1.4054000000000000e-01,5.2727272727272734e-01
8.6400000000000000e+02,2.5278563776272153e+04,6.2182527357192957e+04,8.7252701152476860e+04,7.9979499161134183e+04,4.9430000000000002e-01,1.0295000000000001e+00,1.4746000000000001e-01,1.4746999999999999e-01,6.6363636363636369e-01
8.6500000000000000e+02,2.7041318432437936e+04,6.6525781754794487e+04,8.8899863040588127e+04,7.9958055589330776e+04,5.0999000000000005e-01,1.0198000000000000e+00,1.4129000000000000e-01,1.4130999999999999e-01,5.1060606060606051e-01
8.6600000000000000e+02,1.9282694016754591e+04,5.5212433161114022e+04,9.8682810622979421e+04,9.9773218970137357e+04,4.9248999999999998e-01,1.0208999999999999e+00,1.5167000000000000e-01,1.5167000000000000e-01,9.0757575757575748e-01
8.6700000000000000e+02,2.0200400725381576e+04,7.7589166542024643e+04,9.3950505117845067e+04,9.5646473324914186e+04,4.0962999999999999e-01,1.0933999999999999e+00,1.8991000000000000e-01,1.9005000000000000e-01,9.0909090909090906e-01
8.6800000000000000e+02,2.7511507053689173e+04,5.4502940055643121e+04,8.4848864464845348e+04,8.9639412221025123e+04,5.2181999999999995e-01,9.9458999999999997e-01,1.3533999999999999e-01,1.3535000000000000e-01,5.0757575757575768e-01
8.6900000000000000e+02,2.3768241128298956e+04,5.5831629235178683e+04,9.3105412049222417e+04,7.3882987947734131e+04,5.0192000000000003e-01,1.0142000000000000e+00,1.4635999999999999e-01,1.4637000000000000e-01,9.1060606060606064e-01
8.7000000000000000e+02,2.3522840914014359e+04,7.2682276676816502e+04,8.7076871884102497e+04,9.4233623252615245e+04,4.6281000000000000e-01,1.0442000000000000e+00,1.6233000000000000e-01,1.6242999999999999e-01,7.3939393939393949e-01
8.7100000000000000e+02,2.0366753687810688e+04,7.0903652143244341e+04,8.3322480194961943e+04,7.5733662246727981e+04,4.3353999999999998e-01,1.0760000000000001e+00,1.7885000000000001e-01,1.7904999999999999e-01,9.0909090909090895e-01
8.7200000000000000e+02,2.1873105972617272e+04,6.0644669641231900e+04,7.8444996442855045e+04,9.4425265813482503e+04,4.7759000000000001e-01,1.0302000000000000e+00,1.5687999999999999e-01,1.5692999999999999e-01,9.0606060606060590e-01
8.7300000000000000e+02,2.3210935411849459e+04,6.4674771606043920e+04,7.7622721243405293e+04,1.0290793021634985e+05,4.7036000000000000e-01,1.0446000000000000e+00,1.5826999999999999e-01,1.5837999999999999e-01,8.0303030303030287e-01
8.7400000000000000e+02,2.6321275930356631e+04,6.1209565509937471e+04,9.1538749713079334e+04,1.0006162206638305e+05,5.0661000000000000e-01,1.0182000000000000e+00,1.4224999999999999e-01,1.4226000000000000e-01,5.7727272727272727e-01
8.7500000000000000e+02,2.7184595265058710e+04,7.8245366998863785e+04,8.3468549624373249e+04,7.7855148590625875e+04,1.9481999999999999e-01,1.1469000000000000e+00,9.7570000000000000e-03,9.7586300000000008e-03,2.8484848484848485e-01
8.7600000000000000e+02,2.5730113061936598e+04,5.6650300414194753e+04,7.5558850453639679e+04,8.4809812185087372e+04,5.0641000000000003e-01,1.0118000000000000e+00,1.4258000000000001e-01,1.4260999999999999e-01,7.1060606060606057e-01
8.7700000000000000e+02,2.6199378792440679e+04,6.9218536079304904e+04,9.0516218283401802e+04,1.0533016760219409e+05,4.9475000000000002e-01,1.0291999999999999e+00,1.4596999999999999e-01,1.4599000000000001e-01,5.5606060606060603e-01
8.7800000000000000e+02,2.3690720062909357e+04,5.3867394184933546e+04,9.8328205003625408e+04,9.3917100945281694e+04,5.0336000000000003e-01,1.0129999999999999e+00,1.4540000000000000e-01,1.4540000000000000e-01,9.0454545454545443e-01
8.7900000000000000e+02,2.2815205859461268e+04,6.0794196242200596e+04,7.9033373439856485e+04,8.9316343293444312e+04,4.7935000000000000e-01,1.0310999999999999e+00,1.5553000000000000e-01,1.5558000000000000e-01,9.0454545454545465e-01
8.8000000000000000e+02,2.0491541652589578e+04,5.4902541592882706e+04,7.5923463508979083e+04,8.1304067079022672e+04,4.9550000000000000e-01,1.0185999999999999e+00,1.4993000000000001e-01,1.4995000000000000e-01,9.0454545454545465e-01
8.8100000000000000e+02,2.0220772529516682e+04,6.9832574120104953e+04,9.8829627588297211e+04,1.0118213865617775e+05,4.3389000000000000e-01,1.0766000000000000e+00,1.7877000000000001e-01,1.7879000000000000e-01,9.0757575757575770e-01
8.8200000000000000e+02,2.5780580547475387e+04,7.2577438487700812e+04,1.0007822490060599e+05,1.0011904264804977e+05,4.8798000000000002e-01,1.0279000000000000e+00,1.4913000000000001e-01,1.4913999999999999e-01,5.8484848484848484e-01
8.8300000000000000e+02,2.0274931029635562e+04,8.0221599098148610e+04,7.3276858487694757e+04,9.5422267580678163e+04,4.1203000000000001e-01,1.0860000000000001e+00,1.8734999999999999e-01,1.9055000000000000e-01,9.1060606060606064e-01
8.8400000000000000e+02,2.0379624040279745e+04,6.0135799137414171e+04,8.1889073177614540e+04,7.9123044258194990e+04,4.7302000000000000e-01,1.0330999999999999e+00,1.5898000000000001e-01,1.5901000000000001e-01,9.0606060606060612e-01
8.8500000000000000e+02,2.3062867065050155e+04,7.9080313937589846e+04,8.3811252640620791e+04,9.3040734251451824e+04,4.4338000000000000e-01,1.0593999999999999e+00,1.7104000000000000e-01,1.7151000000000000e-01,7.2272727272727277e-01
8.8600000000000000e+02,2.3980142662761074e+04,7.2752428837956046e+04,8.4053772382626019e+04,1.0291287678976711e+05,4.6908000000000000e-01,1.0494000000000001e+00,1.6109999999999999e-01,1.6125000000000000e-01,7.0909090909090899e-01
