Run,AE1,AE2,AE3,OIL,WATER,CO,CO2,VEL
3.8100000000000000e+02,2.3243359982846381e+04,7.6771730396395156e+04,8.7565400855955697e+04,5.4142999999999997e-01,1.0459000000000001e+00,7.8516299999999997e-02,3.9173999999999998e-01,5.9848484848484851e-01
3.8200000000000000e+02,2.2009760586236745e+04,5.8046031818466035e+04,7.1050629164879618e+04,5.5462000000000000e-01,1.0340000000000000e+00,7.4410799999999999e-02,3.7125000000000002e-01,6.7424242424242420e-01
3.8300000000000000e+02,2.4876188166770753e+04,7.5522829432816114e+04,8.0343252472442939e+04,5.4740000000000000e-01,1.0414000000000001e+00,7.6432200000000006e-02,3.8134000000000001e-01,5.8030303030303021e-01
3.8400000000000000e+02,1.9087625676066709e+04,6.4151224952985511e+04,9.9096147889338667e+04,5.4398000000000002e-01,1.0415000000000001e+00,7.7671000000000004e-02,3.8751999999999998e-01,6.9090909090909092e-01
3.8500000000000000e+02,2.5644191875559765e+04,7.1988090576576142e+04,1.0369370335529548e+05,5.4464999999999997e-01,1.0422000000000000e+00,7.5875399999999996e-02,3.7858999999999998e-01,5.2121212121212124e-01
3.8600000000000000e+02,2.6558695859309384e+04,5.7064013289203453e+04,9.2769509346372273e+04,5.5584000000000000e-01,1.0366000000000000e+00,7.3793800000000007e-02,3.6818000000000001e-01,5.1969696969696966e-01
3.8700000000000000e+02,2.2386775762355261e+04,5.5816723889545792e+04,1.0150892603038604e+05,5.4805000000000004e-01,1.0437000000000001e+00,7.6199799999999998e-02,3.8018999999999997e-01,6.1363636363636365e-01
3.8800000000000000e+02,2.2535004683527408e+04,7.4852905613471608e+04,7.2174488896721639e+04,5.4376000000000002e-01,1.0416000000000001e+00,7.7673000000000006e-02,3.8752999999999999e-01,6.1818181818181805e-01
3.8900000000000000e+02,2.0416416163293958e+04,7.1605383648653951e+04,7.4740144983055579e+04,5.4317000000000004e-01,1.0439000000000001e+00,7.8058000000000002e-02,3.8945000000000002e-01,6.7727272727272725e-01
3.9000000000000000e+02,2.3810236729106869e+04,6.4417312995082277e+04,9.6882405342384751e+04,5.4635000000000000e-01,1.0431999999999999e+00,7.6428499999999996e-02,3.8133000000000000e-01,5.9242424242424230e-01
3.9100000000000000e+02,2.3939911115776966e+04,6.4324019653280768e+04,8.0569650953397533e+04,5.5123999999999995e-01,1.0424000000000000e+00,7.5689699999999999e-02,3.7763000000000002e-01,6.0454545454545450e-01
3.9200000000000000e+02,2.1117419348893061e+04,7.8840205756602372e+04,8.6043026470012468e+04,5.3447999999999996e-01,1.0524000000000000e+00,8.0750100000000005e-02,4.0288000000000002e-01,6.3484848484848488e-01
3.9300000000000000e+02,2.2041092500245461e+04,6.6287558987815253e+04,1.0317322878180799e+05,5.4027999999999998e-01,1.0463000000000000e+00,7.7876699999999993e-02,3.8856000000000002e-01,6.1969696969696964e-01
3.9400000000000000e+02,2.0025329427812776e+04,7.7853699518116133e+04,7.0756236061549571e+04,5.3488000000000002e-01,1.0502000000000000e+00,8.0011399999999996e-02,3.9918999999999999e-01,6.4090909090909098e-01
3.9500000000000000e+02,2.1132086306333487e+04,7.4710401308206143e+04,8.2068413664224325e+04,5.4000000000000004e-01,1.0446000000000000e+00,7.8860399999999997e-02,3.9345000000000002e-01,6.4545454545454539e-01
3.9600000000000000e+02,2.3632108991089350e+04,6.6256101588102101e+04,7.0415995970055839e+04,5.4991999999999996e-01,1.0358000000000001e+00,7.5100299999999995e-02,3.7469000000000002e-01,6.1666666666666670e-01
3.9700000000000000e+02,2.3454108455253678e+04,7.0268361089162339e+04,9.2809093307176663e+04,5.4320000000000002e-01,1.0421000000000000e+00,7.7025999999999997e-02,3.8429999999999997e-01,6.0151515151515145e-01
3.9800000000000000e+02,2.1140710988421961e+04,6.7344012893077641e+04,9.4643141302231175e+04,5.4186999999999996e-01,1.0485000000000000e+00,7.8183699999999995e-02,3.9007999999999998e-01,6.4393939393939403e-01
3.9900000000000000e+02,2.6059530675299720e+04,5.5507112424678548e+04,7.3505619127616941e+04,5.5745999999999996e-01,1.0351999999999999e+00,7.3318800000000003e-02,3.6580000000000001e-01,5.5303030303030298e-01
4.0000000000000000e+02,2.3911639856106201e+04,7.4657554772293195e+04,1.0466820172417235e+05,5.3981999999999997e-01,1.0451999999999999e+00,7.8157500000000005e-02,3.8996999999999998e-01,5.6818181818181823e-01
4.0100000000000000e+02,1.9178930917734313e+04,6.3864528502222231e+04,9.3748340062587318e+04,5.4539000000000004e-01,1.0429999999999999e+00,7.7404700000000007e-02,3.8618999999999998e-01,6.8181818181818177e-01
4.0200000000000000e+02,2.1438841737066643e+04,7.7342013854526624e+04,8.0287945587040609e+04,5.3715999999999997e-01,1.0465000000000000e+00,7.9360000000000000e-02,3.9594000000000001e-01,6.2272727272727268e-01
4.0300000000000000e+02,1.9252478315032691e+04,7.2188290394684867e+04,7.7156551879943581e+04,5.3803000000000001e-01,1.0506000000000000e+00,7.8811900000000004e-02,3.9321000000000000e-01,6.7272727272727273e-01
4.0400000000000000e+02,2.5885481148566651e+04,7.4308759264508451e+04,8.4750869139253700e+04,5.4990000000000006e-01,1.0381000000000000e+00,7.5310400000000000e-02,3.7574000000000002e-01,5.3636363636363638e-01
4.0500000000000000e+02,1.8050085132359538e+04,5.8057015411251668e+04,7.9652415583095717e+04,5.5696000000000001e-01,1.0306999999999999e+00,7.4376399999999995e-02,3.7108000000000002e-01,7.4393939393939401e-01
4.0600000000000000e+02,2.5920763371121029e+04,7.0259793397058049e+04,8.1311231502679206e+04,5.5108000000000001e-01,1.0388999999999999e+00,7.4720700000000001e-02,3.7280000000000002e-01,5.5454545454545467e-01
4.0700000000000000e+02,2.0613460703893761e+04,6.5777879914231438e+04,1.0171867956290478e+05,5.3978000000000004e-01,1.0518000000000001e+00,7.8519800000000001e-02,3.9176000000000000e-01,6.1515151515151512e-01
4.0800000000000000e+02,2.6396153340362773e+04,6.7667949134079507e+04,9.2044190778729157e+04,5.5125000000000002e-01,1.0381000000000000e+00,7.4338500000000002e-02,3.7090000000000001e-01,5.4090909090909089e-01
4.0900000000000000e+02,2.4538637675645434e+04,5.4665886925524290e+04,9.0199885544951394e+04,5.5379999999999996e-01,1.0363000000000000e+00,7.4748200000000001e-02,3.7293999999999999e-01,6.0000000000000009e-01
4.1000000000000000e+02,1.8467927003713881e+04,6.5432572797131725e+04,8.6444731173058535e+04,5.4540999999999995e-01,1.0443000000000000e+00,7.7392000000000002e-02,3.8612000000000002e-01,7.0000000000000007e-01
4.1100000000000000e+02,1.8252194952485301e+04,5.5777649886970095e+04,1.0242619044045178e+05,5.4883999999999999e-01,1.0403000000000000e+00,7.5612100000000002e-02,3.7724999999999997e-01,7.0909090909090911e-01
4.1200000000000000e+02,2.2868105204233092e+04,6.3927172627619111e+04,8.2809034669312270e+04,5.4774999999999996e-01,1.0419000000000000e+00,7.6004500000000003e-02,3.7919999999999998e-01,6.3181818181818172e-01
4.1300000000000000e+02,1.9413995960417895e+04,5.8060928249068304e+04,8.2348597270049140e+04,5.5569999999999997e-01,1.0323000000000000e+00,7.4968199999999999e-02,3.7402999999999997e-01,7.1060606060606057e-01
4.1400000000000000e+02,2.1079758047313098e+04,7.5196592127718017e+04,8.7110474583259391e+04,5.3756999999999999e-01,1.0484000000000000e+00,7.9472000000000001e-02,3.9650000000000002e-01,6.4393939393939403e-01
4.1500000000000000e+02,2.2242337268172865e+04,5.7565131418629309e+04,1.0111029322521697e+05,5.4759999999999998e-01,1.0406000000000000e+00,7.6200699999999996e-02,3.8018999999999997e-01,6.0909090909090902e-01
4.1600000000000000e+02,2.4135206208873991e+04,7.6577661823002200e+04,9.3056772358686387e+04,5.4293999999999998e-01,1.0434000000000001e+00,7.7858800000000006e-02,3.8846000000000003e-01,5.8030303030303021e-01
4.1700000000000000e+02,2.6926866795904192e+04,8.0484124439783598e+04,7.8822860066337191e+04,5.5040999999999995e-01,1.0367999999999999e+00,7.4515700000000004e-02,3.7178000000000000e-01,4.6060606060606057e-01
4.1800000000000000e+02,2.3684126028764724e+04,7.3689827849377049e+04,8.7510906143813816e+04,5.4354000000000002e-01,1.0445000000000000e+00,7.7410199999999998e-02,3.8622000000000001e-01,5.9696969696969693e-01
4.1900000000000000e+02,2.5716850533712488e+04,5.9176700679827169e+04,7.4408756866392549e+04,5.5554000000000003e-01,1.0391999999999999e+00,7.3870199999999997e-02,3.6854999999999999e-01,5.4696969696969699e-01
4.2000000000000000e+02,1.8073180762073905e+04,5.8151254857409585e+04,8.8771653687258935e+04,5.5462000000000000e-01,1.0333000000000001e+00,7.5149300000000002e-02,3.7492999999999999e-01,7.2121212121212119e-01
4.2100000000000000e+02,2.2655957652751582e+04,6.4424680915552577e+04,8.0940193773685940e+04,5.4671999999999998e-01,1.0387000000000000e+00,7.5767000000000001e-02,3.7802000000000002e-01,6.1515151515151512e-01
4.2200000000000000e+02,1.8080084357817770e+04,7.6039698447922259e+04,9.2423798589567537e+04,5.3183000000000002e-01,1.0533999999999999e+00,8.1415100000000004e-02,4.0620000000000001e-01,6.7121212121212126e-01
4.2300000000000000e+02,2.2093814571454121e+04,6.0612756654774123e+04,9.8202579562471583e+04,5.4549999999999998e-01,1.0436000000000001e+00,7.6651899999999995e-02,3.8244000000000000e-01,5.8636363636363631e-01
4.2400000000000000e+02,2.5483513286346126e+04,7.7037669440257159e+04,8.6427828992835595e+04,5.4852999999999996e-01,1.0403000000000000e+00,7.6361999999999999e-02,3.8099000000000000e-01,5.4848484848484846e-01
4.2500000000000000e+02,2.6807587533941311e+04,7.6742000845752016e+04,7.2811543668598577e+04,5.5279000000000000e-01,1.0382000000000000e+00,7.4493100000000007e-02,3.7165999999999999e-01,5.0454545454545452e-01
4.2600000000000000e+02,2.0192092362352909e+04,7.6102589503067662e+04,8.4276179879663265e+04,5.3435999999999995e-01,1.0510999999999999e+00,8.0026500000000000e-02,3.9927000000000001e-01,6.4545454545454539e-01
4.2700000000000000e+02,2.2256001479033919e+04,7.9720993250383603e+04,1.0386413586369985e+05,5.3220000000000001e-01,1.0545000000000000e+00,8.1312999999999996e-02,4.0571000000000002e-01,5.6515151515151496e-01
4.2800000000000000e+02,2.4953930637785012e+04,6.9538152270599661e+04,1.0214485364152126e+05,5.4456000000000004e-01,1.0408999999999999e+00,7.6130100000000006e-02,3.7985000000000002e-01,5.6818181818181823e-01
4.2900000000000000e+02,2.2518782056924207e+04,5.8503994304938715e+04,8.1479698379107722e+04,5.5240999999999996e-01,1.0403000000000000e+00,7.5346800000000005e-02,3.7591999999999998e-01,6.4090909090909076e-01
4.3000000000000000e+02,2.0723039420631765e+04,6.9099642256249776e+04,7.2423712410879685e+04,5.4479000000000000e-01,1.0468000000000000e+00,7.7438099999999996e-02,3.8635000000000003e-01,6.5454545454545454e-01
4.3100000000000000e+02,1.8670456084206784e+04,5.8524851568283935e+04,1.0324876233988412e+05,5.4740000000000000e-01,1.0431999999999999e+00,7.6629900000000001e-02,3.8233000000000000e-01,7.0606060606060606e-01
4.3200000000000000e+02,2.5367261880612641e+04,7.3209408267402978e+04,1.0404770202556346e+05,5.4542000000000002e-01,1.0399000000000000e+00,7.6315599999999997e-02,3.8078000000000001e-01,5.3787878787878785e-01
4.3300000000000000e+02,2.7057803347021043e+04,8.0691154330291611e+04,7.5317532828001742e+04,5.5193999999999999e-01,1.0374000000000001e+00,7.4450400000000000e-02,3.7145000000000000e-01,4.6212121212121210e-01
4.3400000000000000e+02,2.6697312731384969e+04,6.8347698919821691e+04,7.2655250704168764e+04,5.5595000000000006e-01,1.0344000000000000e+00,7.3536900000000002e-02,3.6688999999999999e-01,5.1969696969696977e-01
4.3500000000000000e+02,2.0861871836935508e+04,7.8198562767681331e+04,9.9301933954742737e+04,5.3076000000000001e-01,1.0567000000000000e+00,8.1664500000000001e-02,4.0744999999999998e-01,6.2272727272727268e-01
4.3600000000000000e+02,1.8069195171254054e+04,7.1312067944914219e+04,9.8195485605312861e+04,5.3425000000000000e-01,1.0492999999999999e+00,7.9781099999999994e-02,3.9805000000000001e-01,6.6363636363636369e-01
4.3700000000000000e+02,2.0260059934782192e+04,5.5751941479996756e+04,7.9278085626962769e+04,5.5542999999999998e-01,1.0310999999999999e+00,7.4310600000000004e-02,3.7075000000000002e-01,7.1666666666666667e-01
4.3800000000000000e+02,1.8974948540036334e+04,6.7085250860763932e+04,8.4733522726672221e+04,5.4444999999999999e-01,1.0440000000000000e+00,7.7684900000000001e-02,3.8758999999999999e-01,6.5606060606060612e-01
4.3900000000000000e+02,2.1488752008438692e+04,7.7971525756485120e+04,8.4792129744753853e+04,5.3586000000000000e-01,1.0509999999999999e+00,8.0068899999999998e-02,3.9948000000000000e-01,6.2575757575757585e-01
4.4000000000000000e+02,2.0609443170010767e+04,5.5321372699729087e+04,7.7737384368879997e+04,5.5591999999999997e-01,1.0298000000000000e+00,7.4128799999999995e-02,3.6984000000000000e-01,7.0606060606060594e-01
4.4100000000000000e+02,2.0206324351120908e+04,5.4810271734875583e+04,9.4661951470103042e+04,5.5069999999999997e-01,1.0373000000000001e+00,7.5398800000000002e-02,3.7618000000000001e-01,6.8030303030303030e-01
4.4200000000000000e+02,1.8116903246266102e+04,7.0520967574345355e+04,8.4355376496914556e+04,5.3893000000000002e-01,1.0477000000000001e+00,7.8613100000000005e-02,3.9222000000000001e-01,6.7272727272727273e-01
4.4300000000000000e+02,2.0294494793515725e+04,7.1642937149180783e+04,8.1279306405599753e+04,5.4130000000000000e-01,1.0474000000000001e+00,7.8650499999999998e-02,3.9240000000000003e-01,6.7575757575757567e-01
4.4400000000000000e+02,1.8983537251450412e+04,6.8485607800786631e+04,7.5835404593970481e+04,5.4342000000000001e-01,1.0434000000000001e+00,7.7438099999999996e-02,3.8635000000000003e-01,6.8636363636363640e-01
4.4500000000000000e+02,2.6020150850040005e+04,7.2021003895418980e+04,9.9756419491759982e+04,5.4817000000000005e-01,1.0389999999999999e+00,7.5314999999999993e-02,3.7579000000000001e-01,5.3030303030303028e-01
4.4600000000000000e+02,2.4930253439019449e+04,7.5817442052482176e+04,9.2232324101243459e+04,5.4561999999999999e-01,1.0422000000000000e+00,7.6910599999999996e-02,3.8373000000000002e-01,5.6666666666666676e-01
4.4700000000000000e+02,2.4458896026162100e+04,7.2620802191571260e+04,8.1302803575633690e+04,5.4678000000000004e-01,1.0414000000000001e+00,7.6230900000000004e-02,3.8033000000000000e-01,5.8939393939393936e-01
4.4800000000000000e+02,2.2845596014374987e+04,7.7604968795041757e+04,7.1970524777060185e+04,5.4205000000000003e-01,1.0444000000000000e+00,7.8241500000000005e-02,3.9035999999999998e-01,6.1969696969696964e-01
4.4900000000000000e+02,2.2563616598248995e+04,6.5708934424411040e+04,1.0173701568191142e+05,5.4188000000000003e-01,1.0441000000000000e+00,7.7422800000000000e-02,3.8629000000000002e-01,6.2121212121212122e-01
4.5000000000000000e+02,2.3734774563274339e+04,8.0571808358298586e+04,9.0559567893474814e+04,5.3929000000000005e-01,1.0494000000000001e+00,7.9387100000000002e-02,3.9609000000000000e-01,5.7575757575757569e-01
4.5100000000000000e+02,2.5633903934779526e+04,6.6682660213456693e+04,8.9159138209175246e+04,5.5008000000000001e-01,1.0389999999999999e+00,7.4836000000000000e-02,3.7337999999999999e-01,5.4242424242424248e-01
4.5200000000000000e+02,1.9664235587376817e+04,7.1156810429769597e+04,1.0379244590115437e+05,5.3580000000000005e-01,1.0475000000000001e+00,7.9826999999999995e-02,3.9828000000000002e-01,6.6212121212121211e-01
4.5300000000000000e+02,2.2866940093100420e+04,6.6974380954309629e+04,9.7862122888398546e+04,5.4210000000000003e-01,1.0464000000000000e+00,7.7424400000000004e-02,3.8629000000000002e-01,6.2878787878787878e-01
4.5400000000000000e+02,1.8884648599031396e+04,7.7810395652684849e+04,7.0195689949037464e+04,5.3364000000000000e-01,1.0508999999999999e+00,8.0432000000000003e-02,4.0128999999999998e-01,6.4545454545454550e-01
4.5500000000000000e+02,2.2664038528007619e+04,7.2345302763004700e+04,8.9878140068943481e+04,5.4215000000000002e-01,1.0418000000000001e+00,7.7781400000000001e-02,3.8807000000000003e-01,6.1212121212121218e-01
4.5600000000000000e+02,2.2365610828228659e+04,6.2677051920438520e+04,9.1133340339991963e+04,5.4486999999999997e-01,1.0478000000000001e+00,7.6731999999999995e-02,3.8283000000000000e-01,6.1212121212121207e-01
4.5700000000000000e+02,2.6288290347169459e+04,7.2454806229529131e+04,1.0322407349317160e+05,5.4630000000000001e-01,1.0411999999999999e+00,7.5172100000000006e-02,3.7508000000000002e-01,5.0151515151515147e-01
4.5800000000000000e+02,1.8942179213946289e+04,6.7822891241517151e+04,7.3917795756603853e+04,5.4374000000000000e-01,1.0410999999999999e+00,7.7002100000000004e-02,3.8418000000000002e-01,7.0454545454545459e-01
4.5900000000000000e+02,2.2968443181030947e+04,7.2624107131256256e+04,7.5224017101486112e+04,5.4474000000000000e-01,1.0391999999999999e+00,7.6832800000000007e-02,3.8333000000000000e-01,6.3181818181818183e-01
4.6000000000000000e+02,2.5064710803374768e+04,6.4798373806214127e+04,1.0152744718469905e+05,5.4596999999999996e-01,1.0411999999999999e+00,7.5538400000000006e-02,3.7690000000000001e-01,5.6212121212121202e-01
4.6100000000000000e+02,2.0818763918304343e+04,5.5668991459826771e+04,7.7748074190080151e+04,5.5366000000000004e-01,1.0351999999999999e+00,7.4434200000000006e-02,3.7136999999999998e-01,6.9393939393939386e-01
4.6200000000000000e+02,1.8795484423780432e+04,7.9690178001912776e+04,7.0633464249809680e+04,5.3202000000000005e-01,1.0557000000000001e+00,8.1578399999999995e-02,4.0700999999999998e-01,6.5303030303030307e-01
4.6300000000000000e+02,1.9082767941041959e+04,5.4355192640636109e+04,7.7634443344546395e+04,5.5993000000000004e-01,1.0243000000000000e+00,7.3301199999999997e-02,3.6570999999999998e-01,7.4696969696969717e-01
4.6400000000000000e+02,1.8151122020018269e+04,7.1372554663318238e+04,8.8170192611792212e+04,5.3708000000000000e-01,1.0480000000000000e+00,7.9186199999999998e-02,3.9507999999999999e-01,6.7575757575757589e-01
4.6500000000000000e+02,2.0263772310950979e+04,5.9253115654841633e+04,7.3243196352525163e+04,5.5518999999999996e-01,1.0326000000000000e+00,7.4717400000000003e-02,3.7278000000000000e-01,6.9848484848484838e-01
4.6600000000000000e+02,2.1372817588425420e+04,5.4230486516318182e+04,9.1172627212129912e+04,5.5062000000000000e-01,1.0386000000000000e+00,7.5274199999999999e-02,3.7556000000000000e-01,6.6363636363636369e-01
4.6700000000000000e+02,2.2369185210316777e+04,6.2342258775292576e+04,9.6137889000395837e+04,5.4415999999999998e-01,1.0452999999999999e+00,7.6758099999999996e-02,3.8296999999999998e-01,6.3030303030303036e-01
4.6800000000000000e+02,2.5622287880780626e+04,6.1108286165409037e+04,8.8073759288112225e+04,5.5447000000000002e-01,1.0349999999999999e+00,7.4350600000000003e-02,3.7095000000000000e-01,5.7272727272727275e-01
4.6900000000000000e+02,2.2079689727395624e+04,6.3236113041784600e+04,9.9455137434050208e+04,5.4205999999999999e-01,1.0458000000000001e+00,7.7103900000000003e-02,3.8469999999999999e-01,6.1666666666666670e-01
4.7000000000000000e+02,2.6914012333589948e+04,7.0940806173990684e+04,7.6410069226304651e+04,5.5508999999999997e-01,1.0357000000000001e+00,7.3703500000000005e-02,3.6771999999999999e-01,5.1060606060606062e-01
4.7100000000000000e+02,1.9158105560121658e+04,6.9684954847375528e+04,8.1568609194079254e+04,5.4127999999999998e-01,1.0424000000000000e+00,7.7956100000000000e-02,3.8894000000000001e-01,6.7575757575757578e-01
4.7200000000000000e+02,2.0468113826954766e+04,6.8881958193867773e+04,7.6383506872936749e+04,5.4535999999999996e-01,1.0457000000000001e+00,7.7617400000000003e-02,3.8724999999999998e-01,6.4545454545454539e-01
4.7300000000000000e+02,2.4170710629599896e+04,5.5524146121836704e+04,7.1253023172376983e+04,5.5803000000000003e-01,1.0327000000000000e+00,7.3867799999999997e-02,3.6853999999999998e-01,5.8787878787878789e-01
4.7400000000000000e+02,2.0633542535826546e+04,5.6110305170359316e+04,1.0160704732765115e+05,5.4759999999999998e-01,1.0442000000000000e+00,7.6358200000000001e-02,3.8097999999999999e-01,6.6666666666666674e-01
4.7500000000000000e+02,2.5687772066352562e+04,6.4707815744443273e+04,7.5987610743973390e+04,5.5689999999999995e-01,1.0357000000000001e+00,7.4289700000000000e-02,3.7064999999999998e-01,5.6363636363636360e-01
4.7600000000000000e+02,2.1932401675512119e+04,6.5262051877204693e+04,9.5588584818454081e+04,5.4220000000000002e-01,1.0434000000000001e+00,7.7176499999999995e-02,3.8505000000000000e-01,6.1060606060606060e-01
4.7700000000000000e+02,2.1716018478527076e+04,7.9728319414989382e+04,1.0200683528264659e+05,5.3093999999999997e-01,1.0557000000000001e+00,8.1690399999999996e-02,4.0759000000000001e-01,5.7575757575757569e-01
4.7800000000000000e+02,2.6633562792193097e+04,6.3365492487327232e+04,8.0227254633687975e+04,5.5569000000000002e-01,1.0355000000000001e+00,7.3503200000000005e-02,3.6671999999999999e-01,5.1969696969696966e-01
4.7900000000000000e+02,2.6049587683864323e+04,5.9692931819056823e+04,7.4644605468036927e+04,5.5606999999999995e-01,1.0370999999999999e+00,7.3610800000000004e-02,3.6725999999999998e-01,5.5454545454545456e-01
4.8000000000000000e+02,2.2745135367222902e+04,7.8476548870229002e+04,8.4160634152963481e+04,5.3900000000000003e-01,1.0482000000000000e+00,7.9248299999999994e-02,3.9539000000000002e-01,5.9393939393939388e-01
4.8100000000000000e+02,1.9995029539604759e+04,5.6146753442491601e+04,1.0274508695763269e+05,5.4700000000000004e-01,1.0435000000000001e+00,7.6280299999999995e-02,3.8058999999999998e-01,6.8939393939393934e-01
4.8200000000000000e+02,2.3488312966214009e+04,6.4216063598537941e+04,9.3352548385236267e+04,5.4649999999999999e-01,1.0396000000000001e+00,7.6167299999999993e-02,3.8002000000000002e-01,5.9999999999999987e-01
4.8300000000000000e+02,2.5196724946344126e+04,6.3027622427977745e+04,9.4323840017613024e+04,5.4837000000000002e-01,1.0402000000000000e+00,7.5049900000000003e-02,3.7445000000000001e-01,5.5606060606060614e-01
4.8400000000000000e+02,1.9887232670741771e+04,7.9914854224985960e+04,9.4995490947872895e+04,5.2846000000000004e-01,1.0587000000000000e+00,8.2737400000000003e-02,4.1280000000000000e-01,5.5757575757575761e-01
4.8500000000000000e+02,1.9554165087330362e+04,6.5979411446030863e+04,9.2233764699733030e+04,5.4205999999999999e-01,1.0456000000000001e+00,7.7804100000000001e-02,3.8818000000000003e-01,6.4393939393939392e-01
4.8600000000000000e+02,2.6440023756448092e+04,6.8317229483436953e+04,9.2005399070899584e+04,5.5047999999999997e-01,1.0376000000000001e+00,7.4252799999999994e-02,3.7047000000000002e-01,5.1666666666666661e-01
4.8700000000000000e+02,2.4191709958697156e+04,7.8955565100500171e+04,7.5413780003103602e+04,5.4462999999999995e-01,1.0440000000000000e+00,7.7713000000000004e-02,3.8773000000000002e-01,5.6818181818181823e-01
4.8800000000000000e+02,2.1709224442479899e+04,6.2459976728743444e+04,9.4367280511700868e+04,5.4344000000000003e-01,1.0432999999999999e+00,7.6684000000000002e-02,3.8260000000000000e-01,6.3787878787878782e-01
4.8900000000000000e+02,2.6085567369548495e+04,6.7273022799401064e+04,9.8287997534872644e+04,5.4823999999999995e-01,1.0405000000000000e+00,7.4786099999999994e-02,3.7314000000000003e-01,5.1212121212121220e-01
4.9000000000000000e+02,2.0993784717625869e+04,6.8872235709845801e+04,8.3679115251216703e+04,5.4423999999999995e-01,1.0448999999999999e+00,7.7773300000000004e-02,3.8802999999999999e-01,6.1818181818181828e-01
4.9100000000000000e+02,2.6140984961553775e+04,7.2282003387953984e+04,9.9078745100027736e+04,5.4840999999999995e-01,1.0390999999999999e+00,7.5225700000000006e-02,3.7534000000000001e-01,5.1060606060606062e-01
4.9200000000000000e+02,1.9041441761944141e+04,6.1561930306368391e+04,9.6950294884382281e+04,5.4647999999999997e-01,1.0442000000000000e+00,7.7142900000000000e-02,3.8488000000000000e-01,6.8787878787878787e-01
4.9300000000000000e+02,1.9997694722903274e+04,5.4940018081919632e+04,8.5352412977912973e+04,5.5462000000000000e-01,1.0321000000000000e+00,7.4584100000000000e-02,3.7211000000000000e-01,7.1060606060606057e-01
4.9400000000000000e+02,2.6502258122727508e+04,6.1099022885465201e+04,9.0018184859475383e+04,5.5656000000000005e-01,1.0339000000000000e+00,7.3807200000000003e-02,3.6825000000000002e-01,5.4545454545454553e-01
4.9500000000000000e+02,2.1292606677231357e+04,5.4744911368270528e+04,8.7589684304787981e+04,5.5259000000000003e-01,1.0354000000000001e+00,7.5011499999999995e-02,3.7425000000000003e-01,6.7727272727272725e-01
4.9600000000000000e+02,2.5510982526002001e+04,6.1015115178280292e+04,7.1667351782503596e+04,5.5437999999999998e-01,1.0385000000000000e+00,7.3909600000000006e-02,3.6875000000000002e-01,5.7121212121212117e-01
4.9700000000000000e+02,2.0272159755379998e+04,7.1866375226430595e+04,8.1599221479827276e+04,5.4142000000000001e-01,1.0440000000000000e+00,7.8376100000000004e-02,3.9102999999999999e-01,6.3787878787878793e-01
4.9800000000000000e+02,2.3999294138046636e+04,5.4371241396457823e+04,9.5213917019406712e+04,5.5249000000000004e-01,1.0377000000000001e+00,7.5234999999999996e-02,3.7536999999999998e-01,5.9848484848484851e-01
4.9900000000000000e+02,2.1577456160704111e+04,5.4924977063484228e+04,8.4282719549598420e+04,5.5206999999999995e-01,1.0367000000000000e+00,7.4850299999999995e-02,3.7343999999999999e-01,6.7878787878787883e-01
5.0000000000000000e+02,2.4511960114493839e+04,7.8905296563257871e+04,1.0453007148620469e+05,5.3983000000000003e-01,1.0468999999999999e+00,7.8503100000000006e-02,3.9169999999999999e-01,5.5757575757575750e-01
