Run,ISC,IS,n,RS,RP,Pmax,dISC,dIS,dn,dRS,dRP
9.6820000000000000e+03,6.6185555149602629e-02,2.8022426260997806e-10,1.3635960566262053e+00,4.6458787890942926e-01,1.8993101734882168e+02,3.2598498602540563e-02,4.6856330378208799e-02,-9.1569575394467861e-03,1.1978024246073193e-02,-8.3749866763849212e-04,1.1049670275986578e-03
9.6830000000000000e+03,1.9043118696482433e-01,5.2320615656838074e-11,1.0778769689940391e+00,4.2209208376943125e-01,1.2787842764103848e+02,8.0329141528715675e-02,3.4829923611923164e-02,-2.1880576461796863e-02,4.2482660639331371e-02,-7.4578229564137288e-03,1.5066526637408373e-03
9.6840000000000000e+03,1.9499122781591460e-01,4.0682300701384278e-08,1.3722574459969594e+00,6.2497479116065824e-01,2.7957460536292518e+02,6.1519698318316794e-02,2.2940757543610246e-02,-2.7503213512192204e-02,2.8865117331078327e-02,-7.1887382574464809e-03,1.5850292606200966e-04
9.6850000000000000e+03,1.4085636859365278e-01,7.7967668386941016e-09,1.7352592183439959e+00,1.8096660067777465e-01,1.6625415902142237e+02,7.6859732982672874e-02,5.2060585203905774e-02,-2.5500388980970179e-02,2.2369507732267202e-02,-3.9433011855827260e-03,1.7657141443416791e-03
9.6860000000000000e+03,1.1143768120636975e-01,4.2403917519640405e-09,1.8506099526902002e+00,2.2519503018144588e-01,2.2901889138077260e+02,6.6826665649148326e-02,5.7321135407684132e-02,-2.1554337148455005e-02,1.8165114495927170e-02,-2.4777244977958190e-03,1.1243296155205584e-03
9.6870000000000000e+03,8.5467519021797458e-02,2.2159842172624258e-11,1.2926859220100682e+00,2.3955738464079279e-01,3.6984871327624199e+02,4.8879686443197824e-02,5.3582768597126851e-02,-1.1908363239943043e-02,1.9096168611676401e-02,-1.5405715869665215e-03,3.7600637187162889e-04
9.6880000000000000e+03,1.4860322744893631e-01,3.4411465834083745e-10,1.6613651691037779e+00,4.9235698988504994e-01,3.3267528296325912e+02,9.1028389370605645e-02,5.3731657082001227e-02,-2.6569759475902899e-02,2.9779757534931228e-02,-4.6113660251423383e-03,4.9998037654486183e-04
9.6890000000000000e+03,1.2549718788970141e-01,7.2553451527895969e-08,1.9591303036275165e+00,4.7586642886773645e-01,2.6848262705913322e+02,6.1521508945791614e-02,4.4521512629347448e-02,-2.5591132185587284e-02,1.6948480272005462e-02,-3.0841628140265698e-03,5.2286396046152817e-04
9.6900000000000000e+03,2.0020269444607480e-01,1.2592080725553058e-09,1.5890380480079727e+00,2.1526214559078546e-01,1.8854482937703045e+02,1.1399532861099566e-01,5.2104575820610677e-02,-3.4049638830691009e-02,3.7530117125150753e-02,-8.3055102517715085e-03,1.4104870049713725e-03
9.6910000000000000e+03,8.4945643425207468e-02,1.8179293964607603e-10,1.0071538700517542e+00,4.4136979336059862e-01,2.2322516351413802e+02,3.1939354736064379e-02,3.3825452681879309e-02,-9.0794509965963499e-03,1.6813631299739118e-02,-1.4766969799739904e-03,4.3161593743512583e-04
9.6920000000000000e+03,1.9400974534423981e-01,1.8564968913174333e-08,1.3079506593498014e+00,3.2147838792193351e-01,1.8546462379332769e+02,7.0835044694006144e-02,3.1332211089529771e-02,-2.6812856782076899e-02,3.0517555246745154e-02,-7.5583221209596374e-03,5.6703464146323768e-04
9.6930000000000000e+03,1.7140455767446580e-01,9.9825892969253988e-11,1.4145464454546115e+00,2.8983891072748602e-01,1.7094246585658669e+02,9.8424865803947464e-02,5.1923394236985665e-02,-2.5886120233464815e-02,3.6551498217018974e-02,-6.0844085880695786e-03,1.7184654532709231e-03
9.6940000000000000e+03,2.2300041177751123e-01,4.0275534080844039e-09,1.3536747036492249e+00,6.0281792188238936e-01,2.3277411726512224e+02,8.3580704620765348e-02,2.7148516351660490e-02,-3.1585047174931269e-02,3.9386339648062041e-02,-9.7537798532387754e-03,3.1781972886779641e-04
9.6950000000000000e+03,1.8888286839368018e-01,9.2026190513977945e-09,1.9696800150308742e+00,2.7273876753128512e-01,1.7076816442558959e+02,1.1519396314884867e-01,5.6269532339170425e-02,-3.9091466091933924e-02,3.0607582524044830e-02,-7.1536758183832205e-03,2.0122459115645697e-03
9.6960000000000000e+03,8.1015878269920683e-02,3.2082445925229959e-11,1.8466080723682685e+00,2.0076770795049578e-01,3.3356543233675779e+02,6.4700754805284616e-02,7.6807893267805127e-02,-1.5700968705734120e-02,1.7206587071827428e-02,-1.3294919887218981e-03,9.3736980677494586e-04
9.6970000000000000e+03,2.1633792517068565e-01,1.0134614585795089e-10,1.3162521576451107e+00,4.9654988444652376e-01,1.7420872994371422e+02,1.0663574967000321e-01,3.9595079548426781e-02,-3.0480664686693970e-02,4.7310316636517413e-02,-9.6642157748627611e-03,1.0770788427816314e-03
9.6980000000000000e+03,7.1745143685101265e-02,8.5536720824288159e-11,1.3692556981246582e+00,5.4985702497395694e-01,1.5043313820105425e+02,3.7444622734753158e-02,4.9563213484760116e-02,-9.7801291856769446e-03,1.3668985436587899e-02,-9.5676518790943632e-04,1.9832335496072773e-03
9.6990000000000000e+03,6.0135769610727176e-02,1.5699410222498762e-08,1.1920245556395177e+00,3.3712555092419977e-01,2.4623294118566912e+02,1.9853405258444489e-02,3.1414123972256514e-02,-7.4212622019897978e-03,8.5111283854022446e-03,-7.0690237344295248e-04,2.9589275474251053e-04
9.7000000000000000e+03,1.1499595317385006e-01,6.1712993581342964e-08,1.5958815982853909e+00,3.2263248723795113e-01,1.5127249089802757e+02,4.6811238333331257e-02,3.8193254524310216e-02,-1.8801165020676525e-02,1.5294920878428098e-02,-2.5332106065589777e-03,1.1813986108832886e-03
9.7010000000000000e+03,1.3110512498407431e-01,1.8074983390153158e-09,1.4789795087503022e+00,3.8135044450503830e-01,9.6891542587071797e+01,6.3131996038850127e-02,4.4642898378022267e-02,-1.9580290319676230e-02,2.2099050284163368e-02,-3.2467661198465336e-03,3.9606902341171590e-03
9.7020000000000000e+03,1.1126783890540509e-01,1.9698501939270114e-09,1.1769826444336235e+00,6.4260737357271214e-01,1.9990459959935214e+02,4.0048498083386577e-02,3.0144120942432462e-02,-1.3746133023517793e-02,1.9434597930967357e-02,-2.4664223371995142e-03,4.6131694297901760e-04
9.7030000000000000e+03,1.7651671206624420e-01,2.5681239802932992e-09,1.0455278124800562e+00,6.2801872551365379e-01,3.3008783085976586e+02,5.1128315689670169e-02,2.0424393155915599e-02,-1.9343513436853588e-02,3.1719705688437738e-02,-6.1209150178931360e-03,9.1757379472312550e-05
9.7040000000000000e+03,1.0665235575134635e-01,5.7872848918780389e-10,1.3883933403117539e+00,2.2711645606182154e-01,2.8884842275750799e+02,5.4694272351971926e-02,4.8023908544303495e-02,-1.5842894864059875e-02,2.0101744949152511e-02,-2.3600901372100580e-03,4.9923665201845324e-04
9.7050000000000000e+03,2.3706738994330956e-01,1.3480806585966871e-10,1.0216001777767076e+00,3.3409829851245143e-01,9.4592996255587806e+01,9.0076150169316832e-02,3.0991744365271856e-02,-2.5728714991846147e-02,5.0880777008321942e-02,-1.1472732874828750e-02,2.2106726310644476e-03
9.7060000000000000e+03,1.8080304389309249e-01,4.2050343498151680e-10,1.6862362727397635e+00,3.8418221511304984e-01,1.7039198840151181e+02,1.1217108036573385e-01,5.5324872585971185e-02,-3.2289487666981032e-02,3.5586118177222126e-02,-6.6634922718522560e-03,2.0001358624899268e-03
9.7070000000000000e+03,1.7978581280647651e-01,3.0286520187918452e-08,1.6124916137279475e+00,5.1659063802980154e-01,1.9545013948381626e+02,7.4700138987931833e-02,3.4508906662789052e-02,-3.0214122925809050e-02,2.6946878645128791e-02,-6.3221690660419938e-03,6.4289783219262375e-04
9.7080000000000000e+03,2.0172632626456008e-01,3.8688533515115318e-11,1.5002248959178925e+00,1.9861354723286562e-01,2.1292761816806004e+02,1.3363098676142862e-01,6.0618602248929676e-02,-3.2780337361204559e-02,4.6082553301074469e-02,-8.6395466059041581e-03,1.4817032323310997e-03
9.7090000000000000e+03,7.2364499367799567e-02,5.5659281030784960e-09,1.5807198791818280e+00,1.8609028010470449e-01,2.9331864320865589e+02,3.5675074950258387e-02,4.7763220947794061e-02,-1.1937214654256234e-02,1.1219619185098839e-02,-1.0416699100512794e-03,4.7091559818301931e-04
9.7100000000000000e+03,1.0360045325003059e-01,2.3024202782329794e-08,1.6897051970164714e+00,2.0637257524006897e-01,2.0073906574839833e+02,4.9703188597871185e-02,4.6184767357737577e-02,-1.8138774419973469e-02,1.4821175960133548e-02,-2.1040758302337537e-03,9.5104760178266190e-04
9.7110000000000000e+03,1.5150811460852498e-01,2.6558807516262033e-08,1.0269923419681852e+00,2.5602976699555158e-01,3.4629011636273350e+02,4.2725103593222111e-02,2.4766062783898590e-02,-1.6614130529668536e-02,2.3024611162103525e-02,-4.6863193117752111e-03,9.9200585246261852e-05
9.7120000000000000e+03,2.1544880507689379e-01,1.9645047754765309e-10,1.2166995193919545e+00,5.6015202380705964e-01,2.7167329084130535e+02,9.0737607122431202e-02,3.1675345985027192e-02,-2.8094064463690671e-02,4.5867703427071582e-02,-9.5543608580328510e-03,3.0250701943401737e-04
9.7130000000000000e+03,2.3910620332665988e-01,1.3247569973737926e-08,1.1365281253810604e+00,2.0614844644640001e-01,3.5763420431069522e+02,8.0798950125245531e-02,2.9189534941909123e-02,-2.9262181455713687e-02,3.9711150687238295e-02,-1.1853236295267244e-02,1.3049587799240925e-04
9.7140000000000000e+03,1.6946943274391568e-01,4.4982568781585525e-10,1.6724356040068460e+00,3.4966991197764619e-01,2.7888352706885689e+02,1.0556846534255729e-01,5.5803545742638683e-02,-3.0505825698856626e-02,3.3632711157749462e-02,-6.0049465955280823e-03,7.5204036054099532e-04
9.7150000000000000e+03,6.4058745071683521e-02,1.1239403130715785e-07,1.4182105486036549e+00,3.0968634927923755e-01,2.3737928649840083e+02,2.1416302573425635e-02,3.2296162553319130e-02,-9.2877196974927578e-03,7.6932848910860052e-03,-7.8216467677694190e-04,3.3544278812969175e-04
9.7160000000000000e+03,2.2261926557849687e-01,2.3540780866019943e-09,1.1155572329695205e+00,3.0797248658196219e-01,3.5043302994427091e+02,7.9698838317298362e-02,2.9518996386146412e-02,-2.6777183109727432e-02,4.1264633349191726e-02,-1.0306411724059217e-02,1.4482665067205858e-04
9.7170000000000000e+03,2.0137058854097564e-01,2.1180618974692259e-10,1.6936925897089250e+00,2.9822144762454095e-01,1.8796867686679587e+02,1.3388372622464395e-01,5.9908322025403749e-02,-3.6494864019687157e-02,4.1746810786058575e-02,-8.4176232928445671e-03,1.8984730454363330e-03
9.7180000000000000e+03,1.5127101216240851e-01,5.6299248965749599e-11,1.6356449248455087e+00,6.3027255674859539e-01,2.5687170091206463e+02,9.8508492710714615e-02,5.5799494733110855e-02,-2.6484726828313043e-02,3.3263497165036959e-02,-4.7455391283257597e-03,9.2402784035439112e-04
9.7190000000000000e+03,1.9548425130257538e-01,2.8135533846690823e-08,1.7783210388920532e+00,5.1561910331610039e-01,1.9333027290495863e+02,9.1037306420447869e-02,3.8862119383642479e-02,-3.6265099562227121e-02,2.9631713388544867e-02,-7.4924033366396969e-03,8.2888178265516643e-04
9.7200000000000000e+03,1.6968023551938471e-01,8.5310444244390694e-08,1.9056414376393198e+00,3.1046223547010454e-01,2.9272310136695398e+02,8.3124281835194019e-02,4.4618613331826040e-02,-3.4096049317255961e-02,2.3451984285105532e-02,-5.7594834040886056e-03,4.3835279850412689e-04
9.7210000000000000e+03,1.3574670754530385e-01,2.6769521837495135e-09,1.6578305863268306e+00,2.2674395810483725e-01,2.9614849330196029e+02,7.6288946639135061e-02,5.2450217807864519e-02,-2.4079084157135888e-02,2.3692345599291009e-02,-3.8127903473350599e-03,5.6978270712715329e-04
9.7220000000000000e+03,1.0420047008636810e-01,1.3087228056388254e-09,1.3914762494871065e+00,2.9212465188993342e-01,3.0432612051621459e+02,5.0222079627259324e-02,4.4671376132898732e-02,-1.5489323539064070e-02,1.8683800201424461e-02,-2.2421296069774499e-03,3.9390195966104713e-04
9.7230000000000000e+03,9.6963248947266767e-02,1.3684508282026871e-08,1.3805562136894194e+00,4.9862645932510985e-01,2.6376341904869702e+02,3.7341262155689531e-02,3.4527482227486583e-02,-1.4040952650562488e-02,1.4655920345385542e-02,-1.8703178936152476e-03,3.2752734552277118e-04
9.7240000000000000e+03,1.1802328331202772e-01,1.4948607024064183e-07,1.2183035753356455e+00,4.3476969994807896e-01,1.3503967450549851e+02,3.2004714912493383e-02,2.3753324682185273e-02,-1.4665906454547351e-02,1.4770312160850008e-02,-2.6240666028964910e-03,6.1457269828757433e-04
9.7250000000000000e+03,1.2400915264786930e-01,6.5783533103506371e-09,1.3676373139169842e+00,5.5594936021866737e-01,1.9185210879520935e+02,4.8956391546613125e-02,3.3958660231037108e-02,-1.7731393256448236e-02,2.0067151301761399e-02,-3.0418441029911314e-03,6.2202652750809051e-04
9.7260000000000000e+03,1.3320373022504595e-01,3.2014190578431379e-11,1.3635600921626385e+00,3.4328060039327796e-01,1.0067866954617102e+02,7.5774015899094382e-02,5.3115101469880521e-02,-1.8446290980800306e-02,2.8162163781542127e-02,-3.4078548177829404e-03,5.1171157450236038e-03
9.7270000000000000e+03,1.5232253366119347e-01,2.8818300627862008e-08,1.3817829142365499e+00,2.8435672331576456e-01,1.8483095803691359e+02,5.8010958703475196e-02,3.4443117379046040e-02,-2.2141617372906097e-02,2.2591276592487386e-02,-4.6361892380719638e-03,6.5813374888756826e-04
9.7280000000000000e+03,2.2318716312760778e-01,5.3937406909111763e-09,1.7498569176312522e+00,4.8389028816366747e-01,2.4448781357370234e+02,1.1709015163104700e-01,4.3331737087370925e-02,-4.1448106807839835e-02,3.8727029125218415e-02,-1.0082231632901895e-02,6.4438590574589227e-04
9.7290000000000000e+03,8.0905881103020993e-02,1.6511929979076875e-09,1.3858964637969682e+00,3.7588064929379117e-01,1.1000885130951488e+02,3.6001619005763992e-02,4.3064026664096922e-02,-1.0988902655884036e-02,1.2846628635876378e-02,-1.1821635545472553e-03,2.7806812200048547e-03
9.7300000000000000e+03,9.2243028516107578e-02,1.9487947323849429e-10,1.1476533221070260e+00,6.0838915772023539e-01,2.1965721285600591e+02,3.8489196803678516e-02,3.6565599527416115e-02,-1.1182724912739417e-02,1.8238656439295564e-02,-1.7255359710532936e-03,5.3495301938211171e-04
9.7310000000000000e+03,1.4418492910394426e-01,1.7947874667441971e-09,1.0858700903046508e+00,4.1873688994325242e-01,1.3656468760349594e+02,4.9747673142090748e-02,2.9430908619898499e-02,-1.6458233435823200e-02,2.5710095136188826e-02,-4.1604253375737699e-03,9.2468293438896509e-04
9.7320000000000000e+03,1.1597981536301788e-01,2.2557110570367552e-08,1.7172637561643771e+00,4.3569165478979827e-01,2.9585636445125385e+02,5.5058781828911649e-02,4.3189536093335423e-02,-2.0952069960944453e-02,1.7152782118279308e-02,-2.6888973547745110e-03,4.0161476921873884e-04
9.7330000000000000e+03,2.2734918689943856e-01,5.3121387641548590e-10,1.5221343070228655e+00,2.5008498808906315e-01,2.9155045530978668e+02,1.3001125050950471e-01,5.0725085465330721e-02,-3.7610664693765727e-02,4.5930748787670339e-02,-1.0968568470159923e-02,5.7181395729521967e-04
9.7340000000000000e+03,2.1761023067389457e-01,9.1854039394306614e-08,1.7532654988045979e+00,5.7164233792671837e-01,2.7581153628290156e+02,8.6822025649894677e-02,3.1040380585323213e-02,-3.9402299645274752e-02,3.0518697263781647e-02,-9.0483338599511853e-03,2.7979304983993813e-04
9.7350000000000000e+03,2.3767141569855385e-01,9.0473975360376760e-09,1.5404881273047346e+00,6.1812570861171401e-01,1.0403707401873685e+02,9.5506592129139700e-02,2.9701244658175696e-02,-3.7461774002323089e-02,3.9134974205712325e-02,-1.0673501915636763e-02,1.8775804938586660e-03
9.7360000000000000e+03,9.4819645668750618e-02,2.7996706568230914e-09,1.6332032439241182e+00,5.8874025227257043e-01,3.3867164032618518e+02,4.8891064165534286e-02,4.6432918614225382e-02,-1.6376061243161821e-02,1.6021245032027398e-02,-1.8198991758033856e-03,3.5530724890042720e-04
9.7370000000000000e+03,2.0712600748571941e-01,4.7056787249297879e-09,1.7843325303157789e+00,5.6793294046149168e-01,2.2243411181271853e+02,1.0985606426087689e-01,4.3366708210590410e-02,-3.9010099650571561e-02,3.5924327373981768e-02,-8.6031483187420932e-03,7.8849143880788120e-04
9.7380000000000000e+03,1.7025576822779406e-01,5.2396232147211993e-09,1.1251573171928273e+00,2.2853582408136919e-01,3.1340390395925499e+02,6.0849131597196217e-02,3.1782088918963503e-02,-2.0661855809622764e-02,2.9309293769763656e-02,-6.0467427384636174e-03,1.9538353573933520e-04
9.7390000000000000e+03,1.0215985662488147e-01,8.0367988294759721e-09,1.5960279565805302e+00,3.6676503402600386e-01,3.0999975664102925e+02,4.9232104596159731e-02,4.4597119830402931e-02,-1.7243010207168563e-02,1.6132573645022408e-02,-2.1119066842545386e-03,3.8199499119428992e-04
9.7400000000000000e+03,2.0222181009566489e-01,7.2331633843946145e-11,1.6685297945927982e+00,5.3912235819341425e-01,2.5427025577332503e+02,1.3317693132291533e-01,5.5208796839734120e-02,-3.6356906513157483e-02,4.4943606503089484e-02,-8.5590155518566746e-03,9.4081140100676919e-04
9.7410000000000000e+03,1.3777328784630663e-01,2.9431817140753998e-10,1.5966189531720425e+00,5.5491677036373788e-01,2.5180143126385985e+02,8.0429254939438241e-02,5.1031353656694201e-02,-2.3432559989600144e-02,2.7460759485786745e-02,-3.9000968982128015e-03,7.9254990070776188e-04
9.7420000000000000e+03,8.3195111060856766e-02,5.5627070727149285e-08,1.4608574918771735e+00,1.8926972294073605e-01,9.6114764169180418e+01,3.0678360616271202e-02,3.6827922725302109e-02,-1.1804368874740456e-02,1.0205053475875747e-02,-1.2243021388358422e-03,2.6208649729630995e-03
9.7430000000000000e+03,1.6235703597831005e-01,1.2472354324531920e-10,1.4733360400122526e+00,5.9853984209097155e-01,3.7246120558845837e+02,9.0289805213932067e-02,4.6165945413734200e-02,-2.5874807477177519e-02,3.4876187535171077e-02,-5.5407660126682856e-03,3.0953570262504115e-04
9.7440000000000000e+03,8.2863700331536796e-02,4.0675562573192875e-10,1.1515530258219877e+00,2.3800188475142234e-01,1.9266863713522937e+02,3.5091334314321071e-02,4.0132392666036854e-02,-9.9855087323796887e-03,1.5342432879705825e-02,-1.3775520724124135e-03,7.8156273813911881e-04
9.7450000000000000e+03,9.9051365775662745e-02,2.8021108059216233e-08,1.4359746845865886e+00,3.4423291357555108e-01,3.0844721917228685e+02,3.8786725957511765e-02,3.6177601518694313e-02,-1.4995269262407795e-02,1.4256171396165307e-02,-1.9681269392002321e-03,2.5553508614661880e-04
9.7460000000000000e+03,1.4394086318595384e-01,2.9219529451958048e-09,1.2825455444206288e+00,5.7576119284594185e-01,1.5788244559733880e+02,5.5252389349349354e-02,3.1782670328883711e-02,-1.9297669899553949e-02,2.4862143385706581e-02,-4.0955408023291007e-03,8.3242431697660990e-04
9.7470000000000000e+03,1.4789043857056580e-01,5.9885303252000916e-10,1.7963668835607167e+00,2.4912178374832433e-01,2.1232439239847639e+02,9.8754813758012455e-02,6.2430876690555692e-02,-2.8141558361394203e-02,2.8070664029322678e-02,-4.4696881890127216e-03,1.5693739363609183e-03
9.7480000000000000e+03,9.4653854390996245e-02,9.1638381134525953e-08,1.1335252828359283e+00,5.6961189463481077e-01,2.4198862254112910e+02,2.4233400332552259e-02,2.1829186749866558e-02,-1.1072241005993799e-02,1.2294574424503990e-02,-1.7175660199653109e-03,1.6513774028781292e-04
9.7490000000000000e+03,8.1479277361040325e-02,3.9592122548273049e-11,1.2507980276766515e+00,4.8317007459688005e-01,1.5502239918122018e+02,4.1145803568740223e-02,4.7185745408184765e-02,-1.0390625956868682e-02,1.6690817325470952e-02,-1.2817809313947492e-03,1.7014070360921174e-03
9.7500000000000000e+03,1.8128369144899162e-01,2.6933283779247645e-08,1.2505350221102538e+00,2.3538888840451863e-01,1.9299297662786176e+02,6.3487208426543887e-02,3.1281269602390083e-02,-2.4041869009505668e-02,2.7618008019425488e-02,-6.6494169059794217e-03,5.0213103119922664e-04
9.7510000000000000e+03,2.3780695210931371e-01,2.1425814162809194e-10,1.8126991393922325e+00,4.4775235375824207e-01,2.4921272031968010e+02,1.6333256214734404e-01,5.8212331399687400e-02,-4.6467417719187054e-02,5.0385681099607282e-02,-1.1833734464561374e-02,1.0788116233673151e-03
9.7520000000000000e+03,1.7797799074621318e-01,6.0781939369109044e-08,1.1345776591607930e+00,4.6315796194541170e-01,2.7333894212371069e+02,4.6707919406484520e-02,2.0281478205208536e-02,-2.0931421179648524e-02,2.5464365720206938e-02,-6.0907758628325759e-03,1.2222021311680820e-04
9.7530000000000000e+03,1.0057567366734439e-01,4.8754687050310960e-10,1.8774635189974158e+00,6.5042597914784261e-01,2.1738019196399466e+02,6.6452174580358264e-02,6.0520214173465092e-02,-1.9513620913569341e-02,1.8479700367168839e-02,-1.9845763643555614e-03,1.4480825011320420e-03
9.7540000000000000e+03,2.0866880444667146e-01,1.0409535927035390e-07,1.3074861353157270e+00,3.8254379513632270e-01,1.4708510203944479e+02,6.2949780068396174e-02,2.4493400765934759e-02,-2.8164288831677986e-02,2.8729040327246658e-02,-8.3383633608935526e-03,5.8824717319438946e-04
9.7550000000000000e+03,1.2685633226577533e-01,6.6788944306048094e-10,1.6253909304761407e+00,4.9199463163061757e-01,1.9972903146469429e+02,7.2201357882909087e-02,5.1192876091010753e-02,-2.1660950769164522e-02,2.3631615955754803e-02,-3.2354847967486222e-03,1.2416082051380783e-03
9.7560000000000000e+03,1.8521547171754901e-01,1.0567525854842680e-07,1.8151147659673841e+00,2.7767801165509615e-01,2.0685357183340770e+02,8.5048976402589585e-02,4.1847602258449079e-02,-3.5235703660374540e-02,2.5198483244448511e-02,-6.7943158876815346e-03,7.7373987772411112e-04
9.7570000000000000e+03,1.7577976266095921e-01,6.6489839316352032e-10,1.3925409201844534e+00,4.6884317449169094e-01,1.6858590446954588e+02,8.3975168404126208e-02,4.0468604634025240e-02,-2.5950912654892910e-02,3.3896934314991967e-02,-6.2806354145239496e-03,1.1490198237318339e-03
9.7580000000000000e+03,6.4445216963099156e-02,1.5168083503108548e-10,1.6995965074795627e+00,2.5161932381316160e-01,2.9987768713835169e+02,4.2470818466115438e-02,6.3867834285136205e-02,-1.1303145773522427e-02,1.2232873235207276e-02,-8.1759965464556217e-04,8.0370785721095572e-04
9.7590000000000000e+03,1.1339100541849481e-01,5.6207866520081300e-09,1.6646276239110431e+00,6.4351447072629964e-01,1.8054544294334747e+02,5.5345458951464629e-02,4.3224872806058023e-02,-1.9485725755163941e-02,1.8132155346628487e-02,-2.4985731816862256e-03,1.1110667386127204e-03
9.7600000000000000e+03,2.2261754717120430e-01,1.7510072380633525e-10,1.6049223064010127e+00,6.4935408521567284e-01,2.2876785198868407e+02,1.2715450896905306e-01,4.4504331775385708e-02,-3.8168185362286167e-02,4.7453745849468376e-02,-1.0172642561645517e-02,8.1397380502501449e-04
9.7610000000000000e+03,1.7816536586225584e-01,3.9293612001836679e-10,1.4410325945622029e+00,2.6271472937094165e-01,1.2360552538510900e+02,9.6180817261321550e-02,4.9364538123874979e-02,-2.6988970391883527e-02,3.4810487589687078e-02,-6.4064472060643141e-03,2.9623935804412582e-03
9.7620000000000000e+03,1.1415508439690389e-01,2.0209707658525812e-10,1.9809792721263726e+00,2.3454204375734944e-01,1.4304521526607169e+02,8.7067818749800047e-02,7.4440392919261633e-02,-2.2619145695346177e-02,2.1317844434154409e-02,-2.4444577195747996e-03,4.8234433530636167e-03
9.7630000000000000e+03,1.6425973380846648e-01,8.4248798435178076e-11,1.6423561920725300e+00,4.1412223462917019e-01,2.8808539978830129e+02,1.0953452444614672e-01,5.9100893720631653e-02,-2.9123158815091976e-02,3.5721915855879693e-02,-5.6796167907657846e-03,7.9571477185069739e-04
9.7640000000000000e+03,1.2649292631342840e-01,6.9982720561948281e-10,1.0025506603064864e+00,3.9197527075320499e-01,1.0087703942249253e+02,4.2912295090671147e-02,2.9857481605166658e-02,-1.3155537742504109e-02,2.3262087735231862e-02,-3.1479385209642885e-03,1.6971906727225594e-03
9.7650000000000000e+03,9.0272836870501194e-02,7.1294496357694816e-09,1.0819563166262023e+00,1.8973977847158063e-01,1.1494152735544793e+02,2.9518526501063694e-02,3.1445442912753085e-02,-9.9697280951660527e-03,1.3681346305860487e-02,-1.5644439251005782e-03,1.3502112032603986e-03
9.7660000000000000e+03,6.7336168587259590e-02,2.7059799573321438e-08,1.2112781271820148e+00,3.7242989656980902e-01,2.5717724261479600e+02,2.1633786766280142e-02,3.0165388083258637e-02,-8.4785359809325112e-03,9.2875052093432942e-03,-8.8977594736583399e-04,2.5323554711520480e-04
9.7670000000000000e+03,2.3640800501847825e-01,1.8424727464620867e-09,1.9124102959452616e+00,6.3736042742486232e-01,2.0516542562909183e+02,1.4076795774312936e-01,4.7167703826067608e-02,-4.7724258545045473e-02,4.3866453053320598e-02,-1.1212918898939606e-02,1.1275011757572173e-03
9.7680000000000000e+03,1.6498836174936196e-01,3.5560841227511839e-11,1.7110398506641920e+00,3.3133599685590132e-01,2.0871802363811997e+02,1.2177229660499846e-01,6.7337295420188958e-02,-3.0134668191350578e-02,3.6944289308338263e-02,-5.6471913395528262e-03,1.9196789435849126e-03
9.7690000000000000e+03,1.7096074370631001e-01,7.4235641253003711e-08,1.3490280952981839e+00,4.4677052263898542e-01,2.9415719704431814e+02,5.4927730549452873e-02,2.6419143560330038e-02,-2.4092233118222506e-02,2.4022167838255726e-02,-5.7144505030692905e-03,1.6844873412802386e-04
9.7700000000000000e+03,1.1020808692560638e-01,6.8383138111211533e-10,1.2557837397419316e+00,6.1331005621924028e-01,1.0324312368469947e+02,4.5485364280305071e-02,3.6399584298074661e-02,-1.4016743397904374e-02,1.9654190587525822e-02,-2.2993917325742075e-03,2.4212731611350513e-03
9.7710000000000000e+03,2.2200874215023361e-01,1.1495009420286057e-09,1.7895605813427764e+00,4.1660968129583642e-01,1.4376248372078737e+02,1.3541852967002432e-01,5.2854966792192926e-02,-4.1885359486348861e-02,4.1719843024701220e-02,-9.9391858354724860e-03,2.6437246558597138e-03
9.7720000000000000e+03,1.3894910158251234e-01,1.4743507361957684e-10,1.3267142486700982e+00,3.6206765904402227e-01,3.4894063185224513e+02,7.2473976134877230e-02,4.6359068542334292e-02,-2.0005526291111408e-02,2.9242302981846713e-02,-4.0935860950996883e-03,3.3251770781284051e-04
9.7730000000000000e+03,1.0350114684359839e-01,1.5184725905285363e-08,1.7323480263143323e+00,4.5235850890402191e-01,2.5959819108176475e+02,5.0833921914049236e-02,4.5221630662339862e-02,-1.8732041480451489e-02,1.5481231352421077e-02,-2.1219989584930765e-03,5.6629585049039477e-04
9.7740000000000000e+03,6.7707694243258940e-02,3.0375413210254673e-09,1.6430835389046901e+00,2.2596648826437771e-01,2.1546747113705476e+02,3.5461884114194452e-02,5.1301408357518063e-02,-1.1287265851145367e-02,1.0563026030252498e-02,-8.7433817824722482e-04,1.0065698968775294e-03
9.7750000000000000e+03,8.1796963834613060e-02,2.8179273948239377e-08,1.5261449403513669e+00,1.9030231752403423e-01,1.2683122577361003e+02,3.3707703235543361e-02,4.0774548723532256e-02,-1.2390689849151038e-02,1.0805698141824749e-02,-1.2267982255065313e-03,1.8424972728081634e-03
9.7760000000000000e+03,1.4926330404184965e-01,8.3263165892895812e-11,1.2702766707547324e+00,4.0836595635513584e-01,2.9423582346770070e+02,7.5743487590941197e-02,4.4177321495419974e-02,-2.0540495637710876e-02,3.2492952231621963e-02,-4.7100176259196047e-03,4.3316786269009810e-04
