run, p_{inf}, M_{inf}, gamma, r1, r2, r3, r4, p_{st}, q_{st}
1.550000e+02, 2.158633e+01, 1.436495e+01, 1.461282e-03, -2.028403e-02, 9.822913e-02, -1.807184e-03, -4.110491e-02, 5.910530e+03, 2.608688e+05
1.560000e+02, 2.019368e+01, 1.570122e+01, 1.904200e-03, -2.837423e-02, -1.821790e-01, 1.115124e-01, -2.660894e-02, 6.619902e+03, 3.363905e+05
1.570000e+02, 1.948817e+01, 1.528816e+01, 1.985797e-03, 1.004523e-01, 5.332169e-02, 1.811068e-01, 4.165373e-02, 6.057848e+03, 2.930341e+05
1.580000e+02, 2.276693e+01, 1.571986e+01, 1.092817e-03, -6.712885e-02, -1.053815e-01, -1.146801e-01, -2.581031e-02, 7.470543e+03, 3.266459e+05
1.590000e+02, 1.939038e+01, 1.431305e+01, 1.931669e-03, 2.260433e-02, -1.292627e-01, 3.314301e-02, 6.750195e-02, 5.240154e+03, 2.079630e+05
1.600000e+02, 1.920725e+01, 1.447955e+01, 1.870334e-03, -4.735270e-02, -3.728679e-02, 2.637141e-01, -1.248147e-01, 5.340147e+03, 2.509462e+05
1.610000e+02, 1.852895e+01, 1.518015e+01, 1.491603e-03, -8.870445e-02, 2.775502e-01, -1.266084e-01, -8.559296e-02, 5.661512e+03, 2.566590e+05
1.620000e+02, 1.661477e+01, 1.413351e+01, 1.699682e-03, 1.044789e-01, 1.699808e-01, -2.106332e-01, 6.534703e-02, 4.394680e+03, 2.090259e+05
1.630000e+02, 2.060548e+01, 1.627038e+01, 1.996690e-03, -9.093690e-02, 1.078743e-02, -4.139129e-02, 1.290323e-01, 7.204469e+03, 2.970020e+05
1.640000e+02, 2.156123e+01, 1.643816e+01, 1.815796e-03, 2.652589e-03, -9.062564e-02, -1.492553e-01, 1.020184e-01, 7.679241e+03, 2.756099e+05
1.650000e+02, 2.035416e+01, 1.395798e+01, 1.412772e-03, 8.022288e-02, 5.894863e-04, -3.174318e-02, -3.383780e-02, 5.248858e+03, 2.111395e+05
1.660000e+02, 1.697711e+01, 1.581918e+01, 1.926042e-03, -6.073612e-02, -1.868416e-01, 4.867940e-04, -5.986315e-02, 5.644610e+03, 2.981551e+05
1.670000e+02, 2.110431e+01, 1.686536e+01, 1.387777e-03, -2.147689e-01, -7.130169e-03, 1.325405e-01, 5.579391e-02, 8.008705e+03, 3.746087e+05
1.680000e+02, 1.702444e+01, 1.513043e+01, 1.545198e-03, -8.583808e-02, 1.615212e-01, 5.694855e-02, 6.974049e-02, 5.164084e+03, 2.398606e+05
1.690000e+02, 2.365041e+01, 1.651519e+01, 1.444748e-03, -4.341400e-02, -1.434058e-01, -4.060670e-02, -3.785532e-02, 8.559967e+03, 3.376816e+05
1.700000e+02, 2.180729e+01, 1.492678e+01, 1.772061e-03, 7.025501e-02, -1.479206e-01, 8.457475e-02, -3.202416e-02, 6.433769e+03, 2.586349e+05
1.710000e+02, 2.147285e+01, 1.477106e+01, 1.199085e-03, 1.692536e-01, -5.322598e-02, 2.175675e-02, -7.800555e-02, 6.186244e+03, 2.262427e+05
1.720000e+02, 2.170501e+01, 1.541460e+01, 1.092064e-03, 2.294515e-01, 1.388107e-01, -1.171026e-01, 8.732192e-02, 6.855895e+03, 3.043177e+05
1.730000e+02, 2.385724e+01, 1.486069e+01, 1.044587e-03, 7.334391e-02, -3.962907e-02, 5.961075e-02, 1.645511e-01, 6.982763e+03, 2.596072e+05
1.740000e+02, 1.655969e+01, 1.371321e+01, 1.474067e-03, -2.112144e-01, 3.059114e-01, -2.174895e-02, 2.467718e-01, 4.093115e+03, 1.517646e+05
1.750000e+02, 2.334332e+01, 1.402040e+01, 1.668919e-03, -1.730858e-02, 1.163879e-01, 5.379230e-02, -9.975888e-02, 6.054843e+03, 2.086376e+05
1.760000e+02, 2.033859e+01, 1.454452e+01, 1.346949e-03, 2.583729e-01, -1.893313e-01, -1.658983e-02, -4.664771e-02, 5.701962e+03, 2.550087e+05
1.770000e+02, 2.180031e+01, 1.665420e+01, 1.103625e-03, 1.646223e-01, -2.688847e-02, 8.528742e-02, 5.431806e-02, 8.044544e+03, 3.378611e+05
1.780000e+02, 2.414316e+01, 1.505107e+01, 1.533757e-03, -1.646536e-02, 1.930193e-01, 1.703802e-01, -4.140249e-02, 7.275069e+03, 3.056883e+05
1.790000e+02, 1.846053e+01, 1.489208e+01, 1.171212e-03, 6.260453e-04, -3.409376e-02, -1.761974e-02, 2.325449e-02, 5.417141e+03, 2.405924e+05
1.800000e+02, 1.950384e+01, 1.707998e+01, 1.400499e-03, 1.455645e-01, 1.122548e-02, 3.167133e-02, 1.024892e-02, 7.591470e+03, 3.709072e+05
1.810000e+02, 1.775058e+01, 1.447448e+01, 1.247884e-03, 1.593893e-01, 1.238926e-01, 2.545000e-02, 5.701555e-02, 4.931099e+03, 2.373724e+05
1.820000e+02, 2.266519e+01, 1.603774e+01, 1.313721e-03, 7.842899e-02, -1.150675e-01, 1.185983e-01, -5.671114e-02, 7.708367e+03, 3.024965e+05
1.830000e+02, 1.668836e+01, 1.524401e+01, 1.251020e-03, -1.287072e-01, -1.382507e-01, -2.793125e-02, -7.497529e-02, 5.119961e+03, 2.194557e+05
1.840000e+02, 1.999493e+01, 1.610394e+01, 1.789776e-03, -1.069025e-01, -2.479400e-01, 1.402799e-02, 1.090698e-01, 6.875910e+03, 3.234818e+05
1.850000e+02, 1.989235e+01, 1.544658e+01, 1.342963e-03, -1.351591e-01, -4.199725e-03, 2.024897e-02, -4.233664e-02, 6.310536e+03, 2.900750e+05
1.860000e+02, 2.076753e+01, 1.429160e+01, 1.298011e-03, 1.975490e-01, -6.886761e-02, -1.117863e-02, -1.346657e-01, 5.636027e+03, 2.595727e+05
1.870000e+02, 2.058794e+01, 1.594454e+01, 1.586141e-03, -8.555541e-03, -6.961635e-02, 3.617454e-02, 5.609769e-02, 6.975359e+03, 3.715438e+05
1.880000e+02, 2.104992e+01, 1.440579e+01, 1.968465e-03, 1.174182e-01, 9.459686e-03, 5.679210e-03, -1.269817e-01, 5.794379e+03, 2.637104e+05
1.890000e+02, 1.640217e+01, 1.479538e+01, 1.547456e-03, 2.374409e-01, 1.432196e-01, -5.276876e-03, -6.341105e-02, 4.748587e+03, 2.240076e+05
1.900000e+02, 1.771167e+01, 1.727968e+01, 1.274358e-03, 3.935233e-01, 3.427209e-01, 8.741571e-02, 1.097172e-01, 7.035421e+03, 3.486000e+05
1.910000e+02, 2.119985e+01, 1.557849e+01, 1.840727e-03, 1.114968e-01, 9.703763e-02, -2.368153e-01, 3.300739e-02, 6.839412e+03, 3.251478e+05
1.920000e+02, 1.658936e+01, 1.554332e+01, 1.746771e-03, -9.255052e-02, -5.944674e-02, 7.270245e-02, 9.139572e-02, 5.326584e+03, 2.724697e+05
1.930000e+02, 1.856147e+01, 1.716946e+01, 1.252518e-03, 5.534374e-02, -1.038749e-01, -1.253905e-01, 7.982364e-02, 7.298330e+03, 3.583402e+05
1.940000e+02, 1.782225e+01, 1.684832e+01, 1.798764e-03, -3.940648e-02, -5.371195e-03, 8.726922e-02, 5.076092e-02, 6.730341e+03, 3.274519e+05
1.950000e+02, 2.045285e+01, 1.467024e+01, 1.239074e-03, -2.740473e-02, -1.770123e-01, -1.108446e-01, 9.545269e-02, 5.839839e+03, 2.688243e+05
1.960000e+02, 1.898203e+01, 1.636387e+01, 1.752544e-03, -7.375725e-02, -1.160073e-01, -7.908043e-02, 9.015367e-02, 6.717812e+03, 2.936509e+05
1.970000e+02, 2.252508e+01, 1.559853e+01, 1.409104e-03, -1.296820e-01, 2.085845e-02, -4.965842e-02, -8.652242e-02, 7.278927e+03, 3.217698e+05
1.980000e+02, 2.014348e+01, 1.720573e+01, 1.396796e-03, 1.661635e-02, 1.264203e-01, -7.760378e-02, 7.620903e-02, 7.950798e+03, 3.786520e+05
1.990000e+02, 2.306340e+01, 1.591307e+01, 1.959581e-03, 2.214410e-01, 1.603496e-01, -1.042602e-01, -9.043024e-02, 7.759908e+03, 3.698542e+05
2.000000e+02, 2.165144e+01, 1.600173e+01, 1.602711e-03, -3.229177e-02, 2.307208e-01, -4.783860e-02, 7.128234e-02, 7.339482e+03, 3.171580e+05
2.010000e+02, 1.690984e+01, 1.529899e+01, 1.940754e-03, -2.196165e-01, 6.874356e-03, -9.397744e-02, -1.237146e-01, 5.235058e+03, 2.446937e+05
2.020000e+02, 2.179406e+01, 1.412552e+01, 1.328890e-03, 8.374832e-02, -6.435003e-02, -3.798338e-02, 1.129144e-01, 5.734891e+03, 2.020953e+05
2.030000e+02, 2.317766e+01, 1.392046e+01, 1.539880e-03, -1.462088e-01, -9.726699e-02, -3.216953e-02, 5.299929e-02, 5.930493e+03, 2.110542e+05
2.040000e+02, 1.789208e+01, 1.414808e+01, 1.597693e-03, 3.025256e-02, 1.219158e-01, -4.526814e-02, -3.255085e-02, 4.740496e+03, 2.127370e+05
2.050000e+02, 2.046861e+01, 1.390207e+01, 1.520264e-03, -4.242864e-02, 5.251198e-02, 6.291922e-03, 8.338383e-02, 5.230838e+03, 2.044313e+05
2.060000e+02, 1.721709e+01, 1.397074e+01, 1.672308e-03, 1.330029e-03, -2.221475e-01, -4.324147e-03, 2.217615e-02, 4.410255e+03, 1.636070e+05
2.070000e+02, 2.257652e+01, 1.673459e+01, 1.432983e-03, -6.653316e-02, 9.656431e-02, 7.928417e-02, 9.176241e-02, 8.426164e+03, 3.738975e+05
2.080000e+02, 2.071245e+01, 1.722720e+01, 1.031433e-03, -1.631186e-02, -7.559739e-02, -7.207808e-02, -1.721196e-01, 8.200526e+03, 3.775485e+05
2.090000e+02, 2.114757e+01, 1.585419e+01, 1.212317e-03, -3.167989e-01, -2.110717e-02, -1.763087e-01, 2.217396e-01, 7.075959e+03, 3.488518e+05
2.100000e+02, 1.648817e+01, 1.504572e+01, 1.550015e-03, -5.630074e-02, -1.270606e-01, 1.084924e-01, 1.116566e-01, 4.931272e+03, 2.218038e+05
2.110000e+02, 2.233373e+01, 1.523226e+01, 1.077314e-03, -2.466111e-02, -8.410899e-02, -2.854506e-01, 4.636394e-02, 6.868056e+03, 2.727185e+05
2.120000e+02, 1.863500e+01, 1.432727e+01, 1.469403e-03, 5.583208e-02, -1.942521e-03, 1.267746e-02, -6.609229e-02, 5.046811e+03, 2.047403e+05
2.130000e+02, 1.737202e+01, 1.427728e+01, 1.504909e-03, -8.776823e-02, -6.030687e-02, -1.063224e-01, 2.577963e-01, 4.682642e+03, 2.092234e+05
2.140000e+02, 2.312939e+01, 1.648977e+01, 1.596654e-03, -1.425300e-01, 8.125322e-02, -3.856938e-02, 1.072026e-01, 8.351650e+03, 3.425180e+05
2.150000e+02, 1.981078e+01, 1.626252e+01, 1.992904e-03, 3.989634e-02, -4.776636e-02, 1.278064e-01, -1.642948e-02, 6.908205e+03, 2.674184e+05
2.160000e+02, 1.718670e+01, 1.582599e+01, 1.489678e-03, 1.678146e-01, 5.788746e-02, -6.764647e-02, 1.530810e-01, 5.726880e+03, 3.151954e+05
2.170000e+02, 2.370811e+01, 1.485432e+01, 1.291042e-03, -1.911645e-01, 5.164144e-02, -5.888320e-03, 6.454683e-02, 6.920246e+03, 2.529223e+05
2.180000e+02, 1.668579e+01, 1.420331e+01, 1.298542e-03, 1.075667e-01, -1.573584e-02, 1.217940e-01, 1.386139e-01, 4.456590e+03, 2.069299e+05
2.190000e+02, 2.189530e+01, 1.587154e+01, 1.640641e-03, 1.273521e-01, 2.775996e-02, 1.957276e-02, 1.175948e-02, 7.342851e+03, 3.696637e+05
2.200000e+02, 2.394086e+01, 1.565466e+01, 1.883245e-03, -3.072184e-02, -1.120909e-02, 1.346261e-01, -6.921816e-02, 7.838481e+03, 4.277003e+05
2.210000e+02, 2.304763e+01, 1.592151e+01, 1.090089e-03, 8.090551e-02, 1.452840e-01, -8.095281e-02, 4.349478e-02, 7.754770e+03, 3.357805e+05
2.220000e+02, 1.637300e+01, 1.583859e+01, 1.071384e-03, 4.011386e-02, 4.200719e-02, -1.508604e-01, -4.399675e-02, 5.458175e+03, 2.813487e+05
2.230000e+02, 2.258903e+01, 1.658704e+01, 1.079786e-03, 1.947558e-01, -1.431367e-01, 6.867169e-02, 5.765402e-02, 8.264218e+03, 3.363279e+05
2.240000e+02, 2.283995e+01, 1.599124e+01, 1.553990e-03, -1.215371e-01, -6.180942e-02, -6.162162e-02, 3.491796e-03, 7.769260e+03, 3.724345e+05
2.250000e+02, 1.730766e+01, 1.384006e+01, 1.994623e-03, -1.409637e-02, 6.782749e-02, -1.135007e-03, 6.998553e-02, 4.359071e+03, 1.647621e+05
2.260000e+02, 2.213064e+01, 1.419501e+01, 1.517729e-03, 2.456897e-02, -7.739026e-03, -1.442799e-01, 2.770542e-02, 5.873455e+03, 2.006879e+05
2.270000e+02, 1.694190e+01, 1.539638e+01, 1.053416e-03, -1.543662e-01, 1.810335e-01, 1.776128e-01, 2.305466e-01, 5.340593e+03, 2.619509e+05
2.280000e+02, 1.930664e+01, 1.552696e+01, 1.501930e-03, 1.485893e-01, 1.181821e-01, 1.837987e-01, 1.236083e-01, 6.193640e+03, 3.177850e+05
2.290000e+02, 2.062271e+01, 1.668298e+01, 1.589664e-03, 1.326962e-01, -7.303236e-02, 1.766960e-01, 2.959718e-02, 7.640629e+03, 3.461542e+05
2.300000e+02, 2.419204e+01, 1.674487e+01, 1.013527e-03, 1.528997e-01, -1.228953e-01, 1.037712e-01, -7.715725e-02, 9.044371e+03, 3.807814e+05
2.310000e+02, 2.261807e+01, 1.642741e+01, 1.894188e-03, -1.804694e-02, 4.587322e-02, 8.388926e-02, 1.106710e-02, 8.104655e+03, 3.422072e+05
2.320000e+02, 2.325570e+01, 1.457162e+01, 1.658997e-03, 4.245674e-02, -1.180026e-01, -5.133791e-02, 1.420838e-01, 6.543141e+03, 2.754144e+05
2.330000e+02, 2.399789e+01, 1.512397e+01, 1.208684e-03, 1.798240e-01, 6.158483e-02, 1.155120e-01, -2.304415e-02, 7.301480e+03, 3.038072e+05
2.340000e+02, 2.388572e+01, 1.604182e+01, 1.415419e-03, -1.557961e-01, -1.100220e-01, 5.077237e-03, 1.055926e-01, 8.131704e+03, 3.197896e+05
2.350000e+02, 2.128088e+01, 1.617465e+01, 1.232264e-03, -1.523906e-01, -2.641846e-01, -2.106856e-02, -3.561459e-02, 7.369117e+03, 3.084926e+05
2.360000e+02, 2.297589e+01, 1.536619e+01, 1.022635e-03, 2.211283e-02, -4.105415e-02, 5.513064e-02, 2.470304e-02, 7.214591e+03, 3.060252e+05
2.370000e+02, 1.983006e+01, 1.396610e+01, 1.037201e-03, -3.847131e-02, 5.004882e-02, 3.548089e-02, -1.175603e-01, 5.116426e+03, 2.018002e+05
2.380000e+02, 2.129530e+01, 1.529584e+01, 1.459509e-03, -1.163965e-01, -3.488431e-02, -3.666175e-02, -1.228034e-01, 6.613078e+03, 2.823457e+05
2.390000e+02, 2.230923e+01, 1.575129e+01, 1.579921e-03, 1.032894e-01, -5.705043e-02, 8.098426e-02, -1.533032e-01, 7.393583e+03, 4.103862e+05
2.400000e+02, 2.289418e+01, 1.571156e+01, 1.126339e-03, -2.564516e-02, -9.712116e-02, 1.136610e-01, -5.321448e-02, 7.548459e+03, 3.941069e+05
2.410000e+02, 1.886059e+01, 1.488855e+01, 1.842241e-03, -6.767085e-02, -9.387478e-02, -9.658720e-02, -8.001820e-02, 5.537286e+03, 2.657651e+05
2.420000e+02, 2.050834e+01, 1.525898e+01, 1.862048e-03, -2.860617e-01, 1.712389e-01, 4.441378e-02, 5.820864e-02, 6.345016e+03, 2.889235e+05
2.430000e+02, 1.979180e+01, 1.613577e+01, 1.213738e-03, -3.756918e-01, 6.569863e-02, 1.487979e-02, 1.183051e-01, 6.817760e+03, 2.914884e+05
2.440000e+02, 1.962845e+01, 1.707760e+01, 1.288374e-03, 4.345847e-02, -7.170117e-02, -4.316408e-02, -3.481600e-03, 7.635064e+03, 3.656108e+05
2.450000e+02, 1.784814e+01, 1.476042e+01, 1.744687e-03, -1.104514e-01, 1.988318e-01, -1.628494e-01, 5.261057e-02, 5.150189e+03, 2.517091e+05
2.460000e+02, 2.324238e+01, 1.409372e+01, 1.798004e-03, -1.679331e-01, 1.435184e-01, 1.207609e-01, 2.999443e-02, 6.124685e+03, 2.518771e+05
2.470000e+02, 2.228146e+01, 1.637352e+01, 1.073274e-03, 1.464307e-01, -1.793406e-01, 7.988001e-02, -4.880114e-02, 7.914535e+03, 3.000687e+05
2.480000e+02, 2.063605e+01, 1.655270e+01, 1.619169e-03, -1.088943e-01, -4.405267e-02, -9.719008e-02, -5.164469e-02, 7.476265e+03, 2.938984e+05
2.490000e+02, 1.891260e+01, 1.629558e+01, 1.184018e-03, -9.389564e-02, -1.009827e-01, 2.203747e-02, -1.982462e-02, 6.638919e+03, 2.807641e+05
2.500000e+02, 1.705878e+01, 1.666214e+01, 1.381958e-03, 9.832112e-03, 1.676690e-01, -1.819849e-01, -8.842822e-02, 6.242470e+03, 2.479675e+05
2.510000e+02, 2.343426e+01, 1.403763e+01, 1.716617e-03, -2.930539e-02, 7.580187e-02, 1.215413e-01, -6.817839e-02, 6.093513e+03, 2.099273e+05
2.520000e+02, 2.206603e+01, 1.396322e+01, 1.144719e-03, 2.336671e-01, -1.743679e-01, 8.030119e-02, -5.278111e-02, 5.678104e+03, 1.980929e+05
2.530000e+02, 2.254426e+01, 1.601901e+01, 1.685458e-03, 3.557876e-01, -2.787847e-01, 2.697538e-02, -6.586528e-02, 7.655295e+03, 3.201750e+05
2.540000e+02, 1.957913e+01, 1.725251e+01, 1.316680e-03, 2.722641e-01, -1.119486e-01, 1.320475e-01, 7.860968e-02, 7.753953e+03, 3.649245e+05
2.550000e+02, 2.030145e+01, 1.712710e+01, 1.060883e-03, -5.102260e-02, -1.903377e-02, -1.092795e-02, -4.706271e-02, 7.945661e+03, 3.705110e+05
2.560000e+02, 1.855091e+01, 1.694560e+01, 1.371252e-03, 2.844295e-01, 2.038561e-01, 1.450734e-01, -1.771495e-01, 7.106433e+03, 3.556317e+05
2.570000e+02, 2.233910e+01, 1.679654e+01, 1.294160e-03, -7.256062e-02, 5.679895e-02, 7.194271e-02, 9.071022e-04, 8.400458e+03, 3.720467e+05
2.580000e+02, 1.678909e+01, 1.510366e+01, 1.394416e-03, -1.177308e-02, 4.893274e-02, -4.604032e-02, 1.130351e-01, 5.057053e+03, 2.172131e+05
2.590000e+02, 2.175216e+01, 1.718833e+01, 1.731393e-03, -1.107907e-01, -1.513570e-02, 1.749362e-02, 9.260600e-02, 8.560037e+03, 3.975934e+05
2.600000e+02, 2.406570e+01, 1.594701e+01, 1.531689e-03, 9.393006e-02, -7.189659e-02, 1.679564e-01, -3.681478e-02, 8.091372e+03, 3.109432e+05
2.610000e+02, 1.774589e+01, 1.494281e+01, 1.535089e-03, -4.302747e-02, -1.715276e-03, -6.861309e-02, 1.592476e-02, 5.243890e+03, 2.471603e+05
2.620000e+02, 2.083412e+01, 1.501954e+01, 1.946754e-03, -9.786298e-02, -1.758694e-01, 1.713681e-02, 1.152828e-01, 6.211821e+03, 2.482844e+05
2.630000e+02, 2.269827e+01, 1.445740e+01, 1.359562e-03, 1.309151e-01, -7.009564e-03, 5.368044e-02, -3.651234e-02, 6.284922e+03, 2.585158e+05
2.640000e+02, 2.191841e+01, 1.595991e+01, 1.967345e-03, -1.276594e-01, 1.865718e-01, 5.644545e-02, -5.823102e-02, 7.391549e+03, 3.246532e+05
2.650000e+02, 2.064707e+01, 1.700801e+01, 1.393453e-03, -7.341090e-03, 1.040783e-01, 6.643676e-02, 1.756551e-03, 7.969021e+03, 3.791244e+05
2.660000e+02, 1.744001e+01, 1.667931e+01, 1.062500e-03, -1.422417e-01, -3.165097e-02, 6.439256e-02, 2.090599e-02, 6.439657e+03, 2.862425e+05
2.670000e+02, 2.049829e+01, 1.544870e+01, 1.218299e-03, 1.803810e-02, -1.019457e-01, 6.698787e-02, -1.088163e-01, 6.506131e+03, 2.957243e+05
2.680000e+02, 2.155216e+01, 1.639638e+01, 1.169543e-03, -5.874049e-02, -1.913836e-01, 3.028221e-02, -2.194941e-02, 7.644836e+03, 2.648658e+05
2.690000e+02, 2.196197e+01, 1.619362e+01, 1.521753e-03, -8.602178e-02, 1.127492e-03, 3.443986e-02, -4.182663e-02, 7.607978e+03, 2.965215e+05
2.700000e+02, 1.840246e+01, 1.722552e+01, 1.142232e-03, 1.915264e-01, -1.202997e-01, -1.718559e-01, 3.256692e-02, 7.283317e+03, 3.571775e+05
2.710000e+02, 2.227417e+01, 1.608697e+01, 1.168826e-03, 1.158857e-02, 8.956755e-03, -5.215212e-02, 3.953701e-02, 7.627624e+03, 3.089220e+05
2.720000e+02, 2.090013e+01, 1.550616e+01, 1.691205e-03, -7.309954e-02, 1.790138e-01, -2.277114e-02, 2.075127e-01, 6.674665e+03, 3.109144e+05
2.730000e+02, 2.152125e+01, 1.438897e+01, 1.561281e-03, -1.274338e-01, 1.203554e-01, 1.023354e-01, 8.400467e-03, 5.909382e+03, 2.585834e+05
2.740000e+02, 2.033235e+01, 1.448789e+01, 1.776706e-03, -1.792333e-01, -3.384289e-02, -6.526960e-02, -9.605035e-02, 5.652660e+03, 2.501382e+05
2.750000e+02, 2.327319e+01, 1.531551e+01, 1.219583e-03, -1.156947e-01, 4.628008e-02, -3.585252e-02, -1.108487e-02, 7.259498e+03, 3.059590e+05
2.760000e+02, 1.662565e+01, 1.670793e+01, 1.793696e-03, -4.404432e-03, -1.787540e-02, 2.941167e-01, 9.371899e-02, 6.175069e+03, 3.096543e+05
2.770000e+02, 1.859975e+01, 1.516985e+01, 1.969590e-03, 8.206998e-02, 1.546356e-01, -2.240703e-02, 6.494146e-02, 5.677483e+03, 2.634789e+05
2.780000e+02, 1.832903e+01, 1.630570e+01, 1.837983e-03, -5.066721e-03, 1.578990e-02, -1.090429e-01, -3.289880e-02, 6.448091e+03, 3.042705e+05
2.790000e+02, 1.821742e+01, 1.618850e+01, 1.755005e-03, 8.532412e-02, -1.665562e-01, -4.843629e-02, 7.291894e-02, 6.329962e+03, 3.126159e+05
2.800000e+02, 1.716366e+01, 1.605969e+01, 1.441805e-03, 8.291698e-02, -2.415257e-01, -2.751091e-01, 7.217011e-02, 5.880472e+03, 3.131524e+05
2.810000e+02, 2.291867e+01, 1.450726e+01, 1.511591e-03, -1.582444e-01, 1.362025e-01, -2.768587e-03, -9.733140e-03, 6.390033e+03, 2.654415e+05
2.820000e+02, 1.818479e+01, 1.418712e+01, 1.215939e-03, -1.015747e-01, 4.718149e-02, -1.069050e-01, 2.754636e-02, 4.842021e+03, 2.078576e+05
2.830000e+02, 2.007553e+01, 1.629105e+01, 1.041812e-03, -1.053648e-01, -2.682560e-01, 1.126718e-02, 3.100566e-02, 7.042153e+03, 2.823137e+05
2.840000e+02, 2.068999e+01, 1.579435e+01, 1.825976e-03, -8.255016e-02, 2.947822e-02, 2.972748e-02, 7.451984e-03, 6.879982e+03, 3.693063e+05
2.850000e+02, 1.888946e+01, 1.688602e+01, 1.787980e-03, -1.411716e-01, -2.079011e-01, 1.385561e-01, -1.155233e-01, 7.169473e+03, 3.433267e+05
2.860000e+02, 1.653629e+01, 1.406573e+01, 1.750637e-03, 1.069475e-02, 2.306307e-02, 2.110425e-02, 3.682153e-02, 4.320370e+03, 1.905581e+05
2.870000e+02, 1.858781e+01, 1.697206e+01, 1.129668e-03, 2.833336e-02, -1.165245e-01, 1.024436e-04, -1.335134e-01, 7.123382e+03, 3.241124e+05
2.880000e+02, 2.273267e+01, 1.376459e+01, 1.601020e-03, -4.525560e-03, -4.924695e-02, 8.627153e-02, -3.993840e-02, 5.689225e+03, 2.025873e+05
2.890000e+02, 2.286291e+01, 1.589282e+01, 1.484117e-03, -6.107434e-02, 1.966410e-01, -6.042475e-02, -1.038484e-01, 7.686749e+03, 3.764441e+05
2.900000e+02, 2.031848e+01, 1.621132e+01, 1.446020e-03, 2.508907e-02, -1.548517e-01, 5.447402e-02, 1.613821e-01, 7.053881e+03, 2.815813e+05
2.910000e+02, 1.744829e+01, 1.600980e+01, 1.099056e-03, -1.677641e-01, 1.772601e-02, 6.486834e-02, -1.424512e-01, 5.971721e+03, 3.594967e+05
2.920000e+02, 2.264674e+01, 1.659653e+01, 1.243989e-03, -2.227138e-01, 1.162589e-01, 8.910776e-02, -1.198578e-01, 8.294197e+03, 3.426375e+05
2.930000e+02, 1.868475e+01, 1.702681e+01, 1.705437e-03, -1.985641e-01, -2.278695e-01, 5.812434e-02, 9.480195e-02, 7.223248e+03, 3.612385e+05
2.940000e+02, 2.142983e+01, 1.478046e+01, 1.334404e-03, -1.458379e-01, 1.097252e-01, 8.841425e-02, -1.460416e-02, 6.181853e+03, 2.265883e+05
2.950000e+02, 1.728351e+01, 1.522815e+01, 1.898348e-03, 1.574038e-02, 6.020918e-02, 1.025317e-01, 1.463295e-01, 5.316869e+03, 2.545664e+05
2.960000e+02, 2.361820e+01, 1.641334e+01, 1.017037e-03, -9.894101e-03, -3.760856e-02, 7.679519e-02, -7.393927e-02, 8.445693e+03, 3.241908e+05
2.970000e+02, 1.940112e+01, 1.693388e+01, 1.203436e-03, -4.401631e-04, 2.129131e-01, 6.109349e-02, 1.005957e-01, 7.422373e+03, 3.579318e+05
2.980000e+02, 2.330708e+01, 1.703532e+01, 1.517088e-03, -5.041257e-02, 5.567339e-02, 6.055741e-02, -9.854016e-02, 9.019886e+03, 4.070433e+05
2.990000e+02, 2.055037e+01, 1.649023e+01, 1.182206e-03, 8.178113e-02, -1.087890e-01, 1.562891e-01, 3.116474e-02, 7.423710e+03, 3.128106e+05
3.000000e+02, 1.799885e+01, 1.426253e+01, 1.043541e-03, -8.715265e-02, 7.963198e-02, 6.774459e-02, -2.447113e-01, 4.839110e+03, 2.036155e+05
3.010000e+02, 2.260742e+01, 1.703158e+01, 1.515345e-03, -1.203827e-01, 4.817763e-02, -1.233020e-02, -1.251404e-01, 8.750452e+03, 4.043699e+05
3.020000e+02, 1.723705e+01, 1.478815e+01, 1.406162e-03, -2.504740e-01, 2.835900e-02, 5.123609e-02, 8.199470e-02, 4.996033e+03, 2.478209e+05
3.030000e+02, 2.082258e+01, 1.537103e+01, 1.537020e-03, -1.045272e-01, 1.371571e-01, 2.939574e-02, 1.512649e-01, 6.543259e+03, 3.018165e+05
3.040000e+02, 2.369152e+01, 1.550333e+01, 1.549471e-03, -5.000256e-02, 6.050416e-02, -6.287298e-04, 1.378780e-03, 7.561143e+03, 3.292255e+05
3.050000e+02, 2.411312e+01, 1.637880e+01, 1.305572e-03, 3.814764e-03, -1.946881e-01, -1.973186e-01, -5.375367e-02, 8.534049e+03, 2.954900e+05
3.060000e+02, 1.753661e+01, 1.445513e+01, 1.570914e-03, -4.486150e-02, 1.394630e-01, -1.016168e-01, -8.720276e-02, 4.873727e+03, 2.640597e+05
3.070000e+02, 2.376745e+01, 1.509830e+01, 1.879337e-03, -3.177078e-02, -3.225019e-01, -1.865536e-01, 3.184580e-02, 7.169265e+03, 2.780424e+05
3.080000e+02, 2.149119e+01, 1.714831e+01, 1.070500e-03, -1.346318e-01, 1.482261e-01, 9.239633e-02, 1.147581e-01, 8.413463e+03, 3.737198e+05
3.090000e+02, 2.273892e+01, 1.653965e+01, 1.695180e-03, -5.755375e-03, 1.010865e-01, 1.427211e-02, -1.013489e-02, 8.266037e+03, 3.497379e+05
3.100000e+02, 2.074890e+01, 1.693502e+01, 1.220654e-03, 4.744162e-02, -1.147635e-01, -2.268097e-01, -1.553508e-01, 7.908582e+03, 3.387996e+05
