Runs,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,tau01,tau02,tau03,tau04,tau05,tau06,tau07,tau08,tau09,tau10,tau11,tau12,tau13,tau14,tau15,tau16,tau17,tau18,tau19,maxFreq,dn01,dn02,dn03,dn04,dn05,dn06,dn07,dn08,dn09,dn10,dn11,dn12,dn13,dn14,dn15,dn16,dn17,dn18,dn19,dtau01,dtau02,dtau03,dtau04,dtau05,dtau06,dtau07,dtau08,dtau09,dtau10,dtau11,dtau12,dtau13,dtau14,dtau15,dtau16,dtau17,dtau18,dtau19
4.4600000000000000e+02,2.0688805188657140e+00,1.8743270375355947e+00,1.6239345544735031e+00,1.8005977402698938e+00,1.5956338049184107e+00,1.7218758135372589e+00,1.9042699696006169e+00,1.7097090670612380e+00,1.7683111156499458e+00,1.7641742426364064e+00,1.6411477543654689e+00,1.6279073295773221e+00,1.7594269753245062e+00,1.6544472925466778e+00,1.7827950513937088e+00,1.8416498406170294e+00,1.6334966892179246e+00,1.6529914439875477e+00,1.8544485683617411e+00,6.9446625890502971e-04,7.4496266350242873e-04,7.7007487476100879e-04,7.6589396960946175e-04,7.1841842050541680e-04,7.7006861791246290e-04,6.9780627740748959e-04,7.3283326089997047e-04,8.0365365796947392e-04,7.3807905663202252e-04,7.8172272093563172e-04,7.3603379386938969e-04,6.8378497759539472e-04,6.9982836851270559e-04,7.3458305797237616e-04,7.3354627263958665e-04,6.6533795545818577e-04,7.3610377083039419e-04,6.9107686831254935e-04,-9.1347383911051072e-01,1.8519013192941358e+00,1.6457128226843309e+00,1.0072524015969364e+00,4.8376900285695967e-01,1.5518483753584889e-01,-2.1468610367225693e-01,-1.1666010257815884e-01,3.7761851379158884e-01,9.7293325984626478e-01,1.5289215302694004e+00,1.4504005962923117e+00,1.5048400885397939e+00,1.2750780516990190e+00,5.5356322148369941e-01,-6.0237331678258954e-02,-1.6743137543073772e-01,1.3704430257277522e-02,6.8199723846085192e-01,1.3000682653752094e+00,-3.2746961386997953e-01,-1.8522893385775063e+00,-1.9997122915338394e+00,-1.8707967665010372e+00,-9.1906910171246636e-01,-2.3474040367066351e-01,2.8291708431549267e-01,4.5054871544714103e-01,-4.3354256351602061e-01,-5.4619387335197445e-01,-1.6902583898081858e+00,-1.5577096053043249e+00,-1.2347272880797178e+00,-1.1194527982372193e+00,-6.8106296191583482e-01,1.1560021051515434e-02,4.0365380571394383e-01,3.2895140633648623e-01,3.6463223895832897e-01
4.4700000000000000e+02,2.0925378703767472e+00,1.7730279464884746e+00,1.8933720428682126e+00,1.7811566421492571e+00,1.6026361429565434e+00,1.6427213602825019e+00,1.7300331510701803e+00,1.8166124633326060e+00,1.8545284226449401e+00,1.7421153980078372e+00,1.8213853888729157e+00,1.7769169652940562e+00,1.7598235220180489e+00,1.9494359106820069e+00,1.2852728316332092e+00,1.9576894928609234e+00,1.8034722155935052e+00,1.8913543795434136e+00,1.7377013307061444e+00,6.9887083944173128e-04,7.1750457876344060e-04,7.4060494218715562e-04,7.3141674083211368e-04,7.1094441406683174e-04,7.4154887071210276e-04,7.1740349324613429e-04,7.1048942852010191e-04,7.5364793048739067e-04,7.3960611013611254e-04,6.6583986963565200e-04,7.3148034879897035e-04,7.2450504411062809e-04,7.1753481686781116e-04,7.4935766494059843e-04,7.4350860933549106e-04,7.2870448332296850e-04,7.2513826600468438e-04,7.4605065332334155e-04,1.9586881205331479e+00,-7.4975186503678515e-02,-3.7156085763712099e-02,2.4977023360683859e-01,7.9276523701210522e-01,1.3441910180489458e+00,1.4431186736718615e+00,1.4407741335542568e+00,1.0503959431140686e+00,5.3555856660558732e-01,8.8455718305624487e-02,-5.6226970857053971e-02,8.7921155911274695e-02,5.6676371840147510e-01,1.1238476904651407e+00,1.2053084097463085e+00,1.4486581458861281e+00,1.2045178154895808e+00,7.7749888660605393e-01,2.5537758840954439e-01,6.6607075632774126e-02,-3.3350025030465247e-01,-9.9795981212125184e-01,-1.4333034725755311e+00,-1.2304854162259460e+00,-1.3560784879462773e+00,-7.5557275502902144e-01,-2.0514641962954272e-01,-4.1609025114297538e-02,1.4775107426423517e-01,-1.2051486475428419e-01,-6.1587978072985550e-01,-1.1239539421392664e+00,-1.5792427070504544e+00,-1.1885391535404466e+00,-1.5199780942776187e+00,-6.0908923549263250e-01,-7.8980793016825146e-02,1.3259278053290302e-01
4.4800000000000000e+02,1.6140436880439022e+00,1.9634558770921651e+00,1.7599326672634272e+00,1.6302062984685437e+00,1.8027674754508358e+00,1.7252815344920549e+00,1.7583555718392478e+00,1.5899218604615095e+00,1.8342742676753163e+00,1.6590079959428539e+00,1.5723491807358523e+00,1.4577508021242223e+00,1.8480203028573265e+00,2.0067156223702898e+00,1.5805352958222356e+00,1.7210674309026106e+00,1.6813863677136462e+00,1.8746369541979064e+00,1.3683410860781233e+00,7.6198245258813247e-04,7.1718681493721881e-04,7.6822410471975584e-04,7.8690963170268411e-04,7.5413351430271807e-04,7.1256314544701970e-04,7.3861704218667061e-04,7.4508081836649205e-04,7.3253409441623564e-04,7.4099910159382721e-04,7.3572010217003072e-04,7.4125954175462193e-04,7.6388706422110238e-04,7.6213121476688135e-04,7.3418782912787191e-04,7.3059833534915822e-04,7.6654704637783475e-04,7.7171534844341265e-04,7.0301093488725637e-04,-1.0485601961764905e+01,1.5409417155609617e+00,1.2088081664529682e+00,5.2595845545511111e-01,6.7639108536354797e-02,-7.4483299528083080e-02,2.9623025810110448e-01,8.0112723388481299e-01,1.3388505823996866e+00,1.8628935247733125e+00,1.7590188416960473e+00,1.3850290727646097e+00,7.7382727248220817e-01,2.6071532133187247e-01,-5.9041742161980437e-02,5.0123958317271899e-02,5.3720472337204228e-01,9.4991042054459740e-01,1.4455330976659297e+00,1.8842225362192266e+00,-1.1681258502704850e+00,-1.5711707312959788e-01,-5.4706044139152255e-02,1.0760455637637278e-01,-1.8063200002416124e-01,-6.9058657814480284e-01,-1.3757518875223695e+00,-1.6110709406547130e+00,-1.7264653315862688e+00,-1.2726699782916739e+00,-5.9282255548964713e-01,-1.2444482244688970e-01,8.9330594477132763e-02,4.5310784457797126e-02,-3.7651185813558641e-01,-9.9361342265069652e-01,-1.7281812549896358e+00,-2.3898992083104531e+00,-6.8897292315739378e-01
4.4900000000000000e+02,1.6664394349694507e+00,1.5174985634785851e+00,2.0458904344160418e+00,1.9624445524272225e+00,1.7502055173731399e+00,1.7521786300543147e+00,1.8237928826407974e+00,1.6499893574631574e+00,1.7889147647694961e+00,1.5520517960079321e+00,1.4807829108190287e+00,1.7255965582720574e+00,1.6048746464471852e+00,1.5911777142846462e+00,1.7756366424702457e+00,1.6446126057962331e+00,1.7928963591400495e+00,1.8600574497205677e+00,1.5598679977021135e+00,7.7658460965210005e-04,6.9952699136260964e-04,7.6015412356695005e-04,7.1697081291738590e-04,7.4109130518642153e-04,7.3125727735738741e-04,7.7948655995831878e-04,7.8008790178000077e-04,6.4624108235976623e-04,7.5695758465600411e-04,6.9062000577840789e-04,7.5606991426154619e-04,7.5976737984656832e-04,7.5550143455528228e-04,6.6678733845105674e-04,7.3715999689041032e-04,6.8530802362786207e-04,7.6582181156884183e-04,7.3371082702172925e-04,-9.5080923107182649e+00,1.3427158034318154e+00,1.4705131441417052e+00,9.2531236717263710e-01,3.8109012301390521e-01,-3.0079565505047867e-03,-3.9617187752583050e-02,1.2298370144492310e-01,5.5132019127768217e-01,1.7874810183116097e+00,1.4990867693853716e+00,1.7342921392327071e+00,1.1788215630303966e+00,6.4449090864115988e-01,1.7448533107256026e-01,-5.5026770695576488e-02,6.6432752632294978e-02,7.0875159607908245e-01,8.7460064257527392e-01,1.4775208576622845e+00,-2.0914234042379576e+00,-5.2284121565548958e-01,-7.3322352633908849e-01,1.5359786686985899e-01,1.1476910266594587e-01,-2.9209199148283460e-01,-1.1041119822863266e+00,-1.7625104220542198e+00,-7.2733851119721749e-01,-1.9143602525417691e+00,-6.4718252978934743e-01,-9.7653088104721064e-01,-2.6523547624890398e-01,9.6169390673139787e-02,-5.4648067404627909e-02,-5.1759445973686979e-01,-1.0017016585095462e+00,-2.2333910916216837e+00,-1.6915410530060626e+00
4.5000000000000000e+02,1.5235355464885052e+00,1.5304522682653967e+00,1.7946398417116178e+00,1.9067058779898498e+00,1.6611282657148037e+00,1.7525405942867216e+00,1.6522747056201605e+00,1.5598700559311747e+00,1.6848339248415138e+00,1.6235247537904609e+00,1.9672926253269347e+00,1.8182959999825614e+00,1.6740908669228252e+00,1.7965901495885401e+00,1.5930927679028706e+00,1.8086198846468795e+00,1.6751783293769007e+00,1.7678130730037482e+00,1.9430176607203116e+00,7.4033856986073000e-04,7.5359220520089651e-04,7.2710139479880201e-04,7.4836431585108862e-04,7.5950916962869717e-04,7.0997347310400164e-04,7.1669962967779602e-04,7.7329290812259326e-04,7.5880531083877126e-04,6.9802036223910323e-04,7.4304050270413693e-04,7.2578172910716234e-04,7.3623321918004042e-04,7.4259701980760673e-04,7.7888551383573849e-04,7.1951785212867711e-04,7.3960287756552991e-04,7.5595125091467493e-04,7.7713734716678112e-04,-8.6679569735845625e+00,1.0697253927105521e+00,4.7757974641626788e-01,1.1665397536830824e-02,-6.3237784786451812e-02,2.0961338442759825e-01,9.6430603946373594e-01,1.5302713496367915e+00,1.5596711264720398e+00,1.6970069758315276e+00,1.4017225495877028e+00,8.1181187283618783e-01,2.1834527252906355e-01,-5.0090477543562884e-02,7.1889413533199331e-02,4.1298542718948283e-01,1.2823235362446894e+00,1.6798384194771643e+00,1.8030265565016634e+00,1.5452837232032834e+00,-1.8150311298370525e-01,6.9736332264369594e-02,1.5212657444862998e-01,-2.4070516424501420e-01,-7.7283530863780925e-01,-1.0805142824921177e+00,-1.2222457232979878e+00,-1.7651191797085630e+00,-1.3469147095435119e+00,-6.9735298424689063e-02,-1.0258601967905179e-01,1.9393331918138301e-01,-2.8509230531881258e-03,-4.7080052212322698e-01,-1.0336826807844091e+00,-1.2406747593729506e+00,-1.4330436730602969e+00,-1.5556800097016321e+00,-1.4745068259713889e+00
4.5100000000000000e+02,1.7835601020029419e+00,1.4213849778375072e+00,1.9206721010041414e+00,1.8404392492014392e+00,1.5671515659845143e+00,1.8567808356624145e+00,1.8556030146177360e+00,1.9557304124782213e+00,1.7669161010675198e+00,1.7084480751040563e+00,1.9226006449785267e+00,1.7474378653330005e+00,1.8024690300913389e+00,1.7771060060362385e+00,1.7142661249684528e+00,1.6965779953041118e+00,1.6572643912900000e+00,1.4476089394796410e+00,1.9830112345600781e+00,7.9977291205962165e-04,8.0453528939889850e-04,7.0686617046125915e-04,7.3859807976372148e-04,6.6953917966653060e-04,7.2231854953315390e-04,7.1022566594903852e-04,7.5349739447446763e-04,7.4682362707038875e-04,7.4024846811751165e-04,7.7587202713452123e-04,7.5073511194480378e-04,7.3985483194472109e-04,6.8044950385632154e-04,7.5567618460344694e-04,6.9937804649333735e-04,6.7462489644211365e-04,7.0411235141511935e-04,7.8252281604275281e-04,6.6479287368523714e+00,3.0055353761326842e-03,6.1305255982802009e-02,4.6275045662014236e-01,7.8935528602386285e-01,1.2945606986392022e+00,1.2668953166539154e+00,1.1432994426741061e+00,6.3093474267361671e-01,2.8115982786403038e-01,4.5025142725307887e-02,1.6692217386093944e-02,2.2286648171387924e-01,6.0349760655498130e-01,1.1803290842493652e+00,1.0632488276485219e+00,1.2986910169487942e+00,1.0450527589966896e+00,5.3278177869486854e-01,1.1996886772891457e-01,-8.3886142476785608e-04,-1.3654056463252573e-01,-4.9625964226862607e-01,-1.1465474143435017e+00,-6.6498265383074795e-01,-1.5340682866238353e+00,-1.1996970465943946e+00,-1.1441089027286466e+00,-4.1627376923258907e-01,-4.7372716416305138e-02,-4.7740578601462857e-02,-3.7368415561900292e-01,-9.0627215332261812e-01,-8.3196716627043088e-01,-1.7403334329202380e+00,-1.1026441866235359e+00,-6.0718833871931110e-01,-4.0093806674690313e-01,-2.9555522385038557e-01
4.5200000000000000e+02,1.7846502933777075e+00,1.3756808025849243e+00,1.6354228349242235e+00,1.8586292059253264e+00,1.4834158783061282e+00,1.6911808861157500e+00,1.7386386944658101e+00,1.7727430813777432e+00,1.2805334807359219e+00,1.7093917694776315e+00,1.7473438246842254e+00,1.6982425479833005e+00,1.8539794064261159e+00,1.7677957159681708e+00,1.8501626398553932e+00,1.7961140828599929e+00,1.7446301713519161e+00,1.5517989090773723e+00,1.8622007963750151e+00,7.5354108458315790e-04,7.8411544370340209e-04,7.6752071243420738e-04,7.9961388550349856e-04,6.8930850825124547e-04,7.6432041954177011e-04,6.9735481843384323e-04,7.2792394846787889e-04,7.1638176314641508e-04,7.4088536010838793e-04,7.2214259554283732e-04,7.0970517259750414e-04,7.4591069000150138e-04,7.6590787175661039e-04,7.7579825493371115e-04,7.0924967748461464e-04,7.1659394476513512e-04,7.0963439109388894e-04,7.4285139742856531e-04,-4.0191670248891294e+00,8.2167921355846829e-01,3.2740245892171060e-01,4.4600962034735403e-02,-4.7519469248413770e-02,3.2278633543825208e-01,5.5525116859911350e-01,1.3650660593000907e+00,1.4975182223153638e+00,1.4088749882290585e+00,1.0748492291767775e+00,6.4290564072422285e-01,1.8781649835375447e-01,-2.0084341301185304e-02,4.3960625362160499e-02,3.1866399297086900e-01,1.0775733887413708e+00,1.4472448510716163e+00,1.5550799856711706e+00,1.2746038233757417e+00,-7.6043836738648452e-01,-1.9216147606471168e-01,4.8911619643376980e-02,-1.4572165607518173e-01,-4.6369867767737105e-01,-1.3990135130370618e+00,-1.3233262752265773e+00,-1.7893868919927058e+00,-9.0519893003460083e-01,-1.0171866700048326e+00,-3.2212434231126963e-01,3.4671181481371605e-02,1.2106398550315589e-02,-3.7261783614184196e-01,-1.1394674865883303e+00,-1.2754391542912913e+00,-1.5025967066151225e+00,-1.1146682217244575e+00,-1.3902624900197225e+00
4.5300000000000000e+02,1.5207541975577323e+00,1.9539361057791640e+00,1.8777936967809647e+00,1.9373731976804205e+00,1.5140518641118326e+00,1.8537518406172693e+00,1.9844515333761519e+00,1.8082100310064098e+00,1.8243378444095382e+00,1.7467299194429335e+00,1.6066248507054091e+00,1.8022101663187673e+00,1.8819243356398774e+00,1.8509620945578129e+00,1.8858814010765366e+00,1.7093370444728480e+00,1.7724910803133804e+00,1.8794328349038989e+00,1.9384518893943121e+00,7.1009147356434891e-04,7.1620843334162221e-04,7.1661726525908370e-04,7.7264998745616039e-04,7.1556616394349577e-04,7.5239344527548062e-04,7.3384578631165772e-04,7.4140624265613294e-04,7.7969817765133201e-04,7.6699555084528131e-04,7.8623579110973332e-04,7.0838290958660419e-04,7.4282266380381766e-04,7.4474516479834890e-04,7.2173920843939963e-04,7.2091691763272235e-04,7.6486719628327644e-04,6.9459454622232181e-04,7.3974073369231883e-04,2.2536355315512608e+00,1.5605219476633181e+00,1.0558265537419231e+00,3.5919340479750872e-01,-2.4907768647608464e-01,-2.1798870619704758e-01,1.9267701434344531e-01,8.1267770646320514e-01,1.4307830014104184e+00,1.6483387477173039e+00,1.5567941091809701e+00,9.4640295111858563e-01,7.6798320769455586e-01,4.4977540802904059e-02,-2.1031263175430581e-01,-6.8248155571382085e-02,4.2462377258800643e-01,1.1172815286286664e+00,1.6420410871020863e+00,1.7983685807188010e+00,-1.0604904701061457e+00,-1.7289771458983694e+00,-1.3478623315243965e+00,-5.8430498395267705e-01,9.6064473265045081e-02,6.2465113837006925e-01,7.1755248276517136e-01,6.8657274976402505e-02,-1.2720043196523534e+00,-1.6579392942972504e+00,-1.8093834750487758e+00,-1.3082838048461554e+00,-9.8413371851790998e-01,-1.9755740909843666e-01,3.9244922334091825e-01,5.8574697492375094e-01,6.0334341966949978e-03,2.2875418714818352e-01,-1.2835063065708141e+00
4.5400000000000000e+02,1.6428588074990773e+00,1.8479761003893693e+00,1.7967219132132390e+00,1.7192325992526851e+00,1.7870588941663876e+00,1.3687838936690113e+00,1.8429724482236824e+00,1.4874813672892300e+00,1.7407836804018169e+00,1.6262421776612419e+00,1.8881116294237534e+00,1.7132342325725505e+00,1.9744828575217730e+00,1.7270741410894768e+00,1.7929402726162023e+00,1.9581609404193638e+00,1.9897023130667828e+00,1.7155022539914424e+00,1.8712912970199291e+00,7.2810622198907335e-04,7.8594360486341813e-04,7.0271694963505488e-04,7.1951212440722471e-04,7.6354371780306687e-04,6.7790630454418071e-04,8.3136570369542868e-04,7.4054719928284580e-04,7.7342713506385705e-04,7.3339479480176396e-04,7.3376479099160894e-04,6.9962113870770265e-04,7.6838853505216832e-04,7.0245194577678966e-04,7.0718314844934679e-04,7.4652110108999260e-04,6.7424756848333636e-04,7.5746717510713653e-04,7.5891966134948683e-04,1.2243962856240025e+00,2.4771939233225737e-01,4.9640260146865955e-01,1.4384800941513731e+00,1.1710942748877073e-01,1.4637744805146014e+00,-3.9761213255218308e-01,-9.4022553587258528e-01,1.6018256721039847e-01,-1.6374715652300864e+00,-4.8963264553947283e-03,4.0948281854191748e-01,1.0949620845579489e+00,1.2056638027946320e+00,1.6483629570185343e+00,1.4095670917146919e+00,9.1550766234682612e-01,-1.2335665153795361e+00,-3.4561797868093436e-04,-8.4739286476676057e-02,-7.3387933929858207e-01,-1.6857810711812249e+00,-1.2028683771259097e+00,-1.1454629145202233e+00,-1.3205245890102191e+00,1.6273122938059714e-01,-1.9755932996190495e+00,2.0568813408061715e-01,5.0615039270951456e-02,-4.6485736437951175e-01,-1.2202808710171098e+00,-1.1953427812017026e+00,-2.2869752922538567e+00,-8.2068543516555792e-01,-1.9427622164336356e+00,-2.7591398521487065e-01,4.2116689202842394e-01,1.4600394115937831e-01,-2.3974241769586513e-01
4.5500000000000000e+02,1.5177567134932270e+00,1.6902655693889173e+00,1.6920564797772517e+00,1.7473912356288281e+00,1.5502659445521429e+00,1.8988344151121170e+00,1.9015992964177801e+00,1.8832082211176389e+00,1.5638989544915323e+00,1.5908097820367608e+00,1.6081460528592062e+00,1.8298973094682311e+00,1.8514642341326990e+00,1.7643489668300443e+00,1.7759974540952277e+00,1.5514916788102726e+00,1.7176600424402892e+00,1.8635993711410188e+00,1.8463341307183312e+00,7.4113518232511613e-04,6.9678356600896970e-04,7.5955959104633648e-04,6.3436536548127731e-04,6.8905962030306434e-04,7.3766161898248476e-04,7.1856574187274445e-04,7.5966725417976892e-04,7.6708064807131694e-04,7.3884738372671506e-04,7.1094820539410590e-04,7.4647262359084474e-04,7.3686695994656741e-04,7.7601448871057125e-04,7.6752855339825600e-04,7.2767350221643258e-04,7.6340299731677977e-04,7.1967751394257172e-04,7.1200620822625248e-04,-1.8580576122374795e+00,1.0442159119605776e+00,1.5357943479177294e+00,1.1917422233498343e+00,1.4412961244492095e+00,7.5142695821206473e-01,1.5627391625194775e-01,-4.4260113796212863e-02,6.4743145955503678e-02,4.0806959766825912e-01,9.0104002925528448e-01,1.3888945200601910e+00,1.4423302607813326e+00,1.3272661016916487e+00,6.7543257342705942e-01,3.0647287907470400e-01,6.0481305963477894e-02,-1.5507144457416189e-02,2.1513780890103362e-01,6.8175703105133323e-01,-8.8385039709315549e-01,-1.0289433614030230e+00,-2.0210395590414265e+00,-5.9399339824572905e-01,-8.7307966190053321e-01,-7.4821978079953055e-01,-1.4979830131878202e-01,1.0497590041680382e-01,-1.4315263463515748e-01,-4.9308054372865229e-01,-7.4792511539634177e-01,-1.8244325359351166e+00,-1.8499844529618059e+00,-1.7222621584433995e+00,-1.0071253859766927e+00,-2.7384221179538315e-01,2.4523660657749247e-02,2.8520555916955459e-02,-2.8392083661898937e-01
4.5600000000000000e+02,1.5469639618917421e+00,1.5402251764255166e+00,1.9349911906470776e+00,1.5144755431032944e+00,1.9788067477329034e+00,1.9865091343754906e+00,1.8969757317760358e+00,1.4350099325138812e+00,1.9180086042608002e+00,1.7390464336366338e+00,1.8078954265230049e+00,1.7850144907952390e+00,1.3893803431590064e+00,1.6469396324627514e+00,1.7812448023269658e+00,1.3548500319821537e+00,1.7901072181810282e+00,1.8042768543142931e+00,1.5998012783526185e+00,7.1612308883931561e-04,7.2787417625499312e-04,7.7419514599785073e-04,6.9458186828591875e-04,7.1308946641959964e-04,7.3859160063178381e-04,6.9701917009950718e-04,7.4947320833674723e-04,7.1803249129073700e-04,7.3229712341470405e-04,6.7004205005287041e-04,7.3479248851625139e-04,7.0212901577246234e-04,6.6605238704010904e-04,7.5838584544939787e-04,7.1128552770676737e-04,8.0166551613117048e-04,8.0476926345377322e-04,7.5318944398105085e-04,4.7299731613022789e-01,7.0108318239725520e-01,1.0628495533682170e+00,1.0265381640839344e+00,1.3588629588223711e+00,1.0343605135743061e+00,4.8134819302658727e-01,1.7072533747830576e-01,-1.0526465199500734e-02,1.3626893441420762e-01,4.9060543705348181e-01,1.0808237781434471e+00,1.2164134994829823e+00,1.3785029156498929e+00,1.3547368786781533e+00,5.6188232255838244e-01,2.9815753982420645e-01,-2.5811842774281502e-02,2.5435922368366448e-02,2.6259397384320593e-01,-4.5433223605506612e-01,-9.9394574265554425e-01,-2.3252966041553691e+00,-1.0779121348281073e+00,-1.4833019574833628e+00,-1.0893739128547963e+00,-3.3008591809879917e-01,-8.9890281884663636e-03,-3.7681764653019201e-02,-4.3880590261391461e-01,-4.9421214931566482e-01,-1.6345651239757508e+00,-1.1160384871256035e+00,-9.2970605447550980e-01,-1.4478364276371281e+00,-4.5736394105322375e-01,-1.6772905919726355e-01,1.9488534341860486e-02,-1.7454372336356272e-01
4.5700000000000000e+02,1.8730140202918177e+00,1.7375764327166905e+00,1.3772907564333645e+00,1.6686033601118573e+00,1.9021642530641480e+00,1.9527853388481442e+00,1.6805545483177722e+00,1.7874727985177812e+00,1.8015885120750579e+00,1.8336690921009335e+00,1.7927463748833783e+00,1.6290716366814795e+00,1.5989075134999240e+00,1.6991791828821858e+00,1.8823279576605700e+00,1.6260944853264732e+00,1.4920781177228442e+00,1.8589907287761032e+00,1.6459396638963049e+00,7.0581845950599368e-04,7.2062911220273514e-04,7.6941373654036617e-04,7.3163219466745215e-04,7.8814563370795956e-04,7.3687665862088192e-04,6.9376116577912522e-04,7.4453065735680937e-04,8.2255057606192680e-04,7.2288421617502908e-04,7.3520130172801594e-04,7.3981530723053670e-04,7.5184665738845359e-04,7.0642656246513319e-04,7.5764621893793837e-04,7.4307908448276627e-04,6.9680292889155618e-04,7.6296105819201581e-04,7.5887670730235548e-04,-7.5183654640747974e+00,1.2271384841611166e+00,1.6382517147306430e+00,1.4645369077470605e+00,1.5250150964263298e+00,7.9733184588093309e-01,4.8026127519307238e-01,9.7127248466222227e-02,1.8635788912035878e-02,2.3440879282077276e-01,8.7663936643167517e-01,1.4052554053733957e+00,1.6605697892302373e+00,1.5506852681923533e+00,1.3915001586539688e+00,6.9138327596363069e-01,2.2311675440533918e-01,5.1962301128583022e-03,1.2698057716420408e-01,5.4501401436368724e-01,-4.9262186418985721e-01,-9.9264499198170597e-01,-1.4151367544457116e+00,-1.2711683936572626e+00,-1.6455980755836208e+00,-6.6491700234649898e-01,-1.2266183357922955e-01,1.5891216342822645e-02,-3.4864622833197245e-01,-4.6528415165170145e-01,-1.0348341188404220e+00,-1.3187267979830608e+00,-1.5139057021329450e+00,-8.7279456018052315e-01,-1.0334921825005949e+00,-3.2002000605046987e-01,-2.2599320637084475e-02,-4.7608705422419462e-02,-3.7565390087479500e-01
4.5800000000000000e+02,1.6698988655279186e+00,1.5826397385373849e+00,1.7742528951065277e+00,1.9923772680501757e+00,1.7038838329029511e+00,1.8377909957357190e+00,1.7846183895941665e+00,1.8088361828289878e+00,1.7889727841156871e+00,2.1131489259086735e+00,1.5912237141208789e+00,1.8459708559642087e+00,1.9374058332621900e+00,2.0180776361623525e+00,1.8822206379045874e+00,1.8495525043139749e+00,1.7931273127200422e+00,1.8397123873061201e+00,1.6241323515602046e+00,7.5392465665031984e-04,7.0772925108190726e-04,7.3289798152524393e-04,6.9897808035603449e-04,7.0593639656961601e-04,7.2317501791430150e-04,7.3207588696069901e-04,7.7763600168563748e-04,7.3345462597469626e-04,7.7262821691342735e-04,7.5018117312128352e-04,7.6313786718138431e-04,8.1267833644334069e-04,6.6737162447461432e-04,7.2000452150999307e-04,7.4072843493305080e-04,7.4001371125416990e-04,7.9022245161372692e-04,7.3159967960026862e-04,-3.2540233642378387e+00,1.6159753006839139e+00,1.2298774900720844e+00,6.0858221617721142e-01,1.6325708962483532e-01,-1.4075424381587709e-02,2.4997793834913296e-01,7.8668036751494697e-01,1.3064460508971365e+00,1.7841010886421316e+00,1.7745739153696150e+00,1.3957742432957332e+00,8.4460112725892600e-01,2.3364698931160888e-01,2.9047134031401356e-02,9.3105971377127617e-02,5.2174730358345300e-01,1.1159049142506205e+00,1.4770032601418848e+00,1.8341360736862100e+00,-9.9344866910655583e-01,-3.6216821275303346e-01,-4.5714202601132570e-01,-1.7282853059796821e-01,2.4294573020000598e-02,1.0970082708894324e-01,1.8719492622665257e-03,-7.4335621080834358e-01,-4.9864182471992535e-01,-1.5647336151225488e+00,-7.4868557087270915e-01,-7.6066742460412229e-01,-5.0625014713645555e-01,-3.4786494129690482e-02,7.2936379602595025e-02,-4.2693448332187245e-02,-2.9069870821629706e-01,-1.2878314930020451e+00,-6.3077741385697550e-01
4.5900000000000000e+02,1.9308701137078956e+00,1.7351248008819387e+00,1.8446020373854695e+00,1.6927479634794600e+00,1.7721921697550111e+00,1.7015599201972449e+00,1.8225996732670848e+00,2.0058036482718182e+00,1.9817108034607611e+00,1.7227920944285948e+00,1.8344389478416643e+00,1.9948752303481867e+00,1.6241318816407273e+00,1.6379395887171591e+00,1.8630519728578883e+00,1.9420559668421493e+00,1.5721190866377699e+00,1.6765064588965475e+00,1.9731493267207212e+00,7.4781628585544348e-04,7.6777319846930492e-04,7.1687657687687296e-04,7.7807591265837913e-04,6.9352598158144325e-04,7.4896559989177231e-04,7.2013173552447091e-04,7.3461100178271355e-04,7.2840795903191154e-04,7.1423374551887460e-04,7.2271886397337929e-04,7.2285627597397481e-04,7.6635808078163341e-04,7.2386141071658782e-04,7.0366899675534369e-04,7.4245584240449723e-04,7.5589711562312767e-04,7.0609838858404759e-04,7.0402513451908646e-04,2.5160925889134651e+00,4.2685374834761092e-01,9.1021896286846982e-01,1.4471349842892778e+00,1.3377753047549845e+00,1.5518755218657532e+00,8.7182520891460058e-01,4.6741440673514489e-01,1.7879898894790358e-02,-7.9359878668583406e-02,1.5899188277046505e-01,6.8351441750991171e-01,1.2474572970155862e+00,1.3688139324230519e+00,1.5371177295442351e+00,1.3506131644192010e+00,6.5064768728362310e-01,1.1432121027610265e-01,-6.2053518323779144e-02,-1.1606652083884228e-02,1.9188980493467511e-01,-3.5383926766385798e-01,-4.5288849337410397e-01,-1.6065560952682745e+00,-9.3742988038769681e-01,-1.4316934691116501e+00,-9.8705957851663584e-01,-5.2593338306650139e-01,3.9629933556994956e-02,2.5503384692981967e-01,1.4667573289273150e-01,-3.2114799752847034e-01,-1.2139878893258071e+00,-1.1511098452210433e+00,-1.2635376083203198e+00,-1.4780602892727757e+00,-6.7566715067357563e-01,-1.8329402440286913e-01,2.2136164323782737e-01
